gene,effect_size,effect_size_class
RAB42,0.019201478,low
GMEB1,0.07243904599999999,low
YTHDF2,0.14812720000000001,low
EPB41,0.076152898,low
TMEM200B,0.035544613,low
SRSF4,0.20743148999999994,low
MECR,0.052432435,low
PTPRU,0.052069930599999995,low
MATN1,0.0051968647,low
MATN1-AS1,0.011004005,low
LAPTM5,0.081040345,low
SDC3,0.12101418999999998,low
PUM1,0.24336034,low
SNRNP40,0.07404576999999998,low
ZCCHC17,0.06392426000000001,low
FABP3,0.01942454,low
SERINC2,0.08351685,low
TINAGL1,0.134511885,low
PEF1,0.04848665000000002,low
COL16A1,0.45975731000000003,medium
SPOCD1,0.020413099,low
PTP4A2,0.24472058999999996,low
KHDRBS1,0.36988262,medium
TMEM39B,0.039920979999999995,low
KPNA6,0.03228086000000001,low
TXLNA,0.06948963999999999,low
CCDC28B,0.11842588000000001,low
IQCC,0.016227152,low
DCDC2B,0.0012233969,low
TMEM234,0.13522629999999997,low
EIF3I,0.20211645000000006,low
FAM167B,0.028422216,low
LCK,0.038500242,low
HDAC1,0.15082145400000002,low
MARCKSL1,0.8556323000000001,high
TSSK3,0.0026442874,low
FAM229A,0.031852942,low
BSDC1,0.044190779999999985,low
ZBTB8B,0.0058244644,low
ZBTB8A,0.04371407499999999,low
ZBTB8OS,0.11551984999999998,low
RBBP4,0.22168942999999997,low
SYNC,0.15611828,low
KIAA1522,0.036048567,low
YARS,0.022971066,low
S100PBP,0.10867394,low
FNDC5,0.05495507,low
HPCA,0.0072479607,low
TMEM54,0.084640846,low
RNF19B,0.03451946,low
AK2,0.08032901999999997,low
TRIM62,0.01719274,low
ZNF362,0.094852246,low
PHC2,0.13973259000000002,low
ZSCAN20,0.013722422499999998,low
CSMD2,0.016955055,low
C1orf94,0.002502588,low
SMIM12,0.05049862499999999,low
GJB5,0.00013896472,low
GJB4,9.1849186e-05,low
GJB3,0.00096333073,low
GJA4,0.071684753,low
DLGAP3,0.0046688286,low
ZMYM6,0.044509795,low
ZMYM1,0.10182111000000002,low
SFPQ,0.46301547,medium
ZMYM4,0.12102292999999999,low
KIAA0319L,0.042941631999999993,low
NCDN,0.10183162500000001,low
TFAP2E,0.0026640892,low
PSMB2,0.10339619999999994,low
C1orf216,0.06554937,low
CLSPN,0.05390957,low
AGO4,0.053242502,low
AGO1,0.03538151999999999,low
AGO3,0.09184781,low
ADPRHL2,0.045195,low
COL8A2,0.0262606,low
TRAPPC3,0.200629725,low
MAP7D1,0.11842449000000002,low
THRAP3,0.15788595,low
SH3D21,0.024927989,low
EVA1B,0.17311827000000002,low
STK40,0.050457111,low
LSM10,0.08172441999999999,low
OSCP1,0.015202617999999998,low
MRPS15,0.05561754999999999,low
CSF3R,0.0014897346,low
GRIK3,0.0027719038,low
ZC3H12A,0.16414188999999998,low
MEAF6,0.17939394999999997,low
SNIP1,0.022219687000000002,low
DNALI1,0.02417005700000001,low
GNL2,0.065847525,low
RSPO1,0.024951255,low
C1orf109,0.030413609,low
CDCA8,0.047797095,low
EPHA10,0.0009432759,low
MANEAL,0.004634372,low
YRDC,0.040872486,low
C1orf122,0.22825784000000002,low
MTF1,0.035135185000000006,low
INPP5B,0.049632553,low
SF3A3,0.17227492000000003,low
FHL3,0.12890935999999997,low
POU3F1,0.020837875,low
RRAGC,0.04531497000000001,low
MYCBP,0.09758784999999999,low
RHBDL2,0.01123519,low
AKIRIN1,0.20230209999999998,low
NDUFS5,0.1995149999999999,low
MACF1,0.20575005999999996,low
BMP8A,0.0317632438,low
PABPC4,0.13251625999999997,low
HEYL,0.069768892,low
HPCAL4,0.012906358,low
PPIE,0.05589484,low
BMP8B,0.0051480136,low
OXCT2,0.02297399,low
TRIT1,0.029994995999999996,low
MYCL,0.002580249,low
MFSD2A,0.00872533,low
CAP1,0.16892565999999998,low
PPT1,0.1648208,low
RLF,0.10188244700000001,low
ZMPSTE24,0.06479760000000001,low
COL9A2,0.027687121,low
SMAP2,0.033139806,low
ZFP69B,0.01463056,low
ZFP69,0.01605257,low
EXO5,0.0039391300000000025,low
ZNF684,0.017375159999999997,low
RIMS3,0.005367204,low
NFYC,0.12369382000000001,low
KCNQ4,0.0059347935,low
CITED4,0.046386845,low
CTPS1,0.04657412,low
SCMH1,0.094079525,low
FOXO6,0.012869692,low
EDN2,0.0022701204,low
HIVEP3,0.062301353,low
GUCA2B,0.013569580000000001,low
GUCA2A,0.0230641022,low
FOXJ3,0.17480636500000002,low
RIMKLA,0.008335478,low
ZMYND12,0.0026183943,low
PPCS,0.17611559000000002,low
CCDC30,0.057578870000000004,low
PPIH,0.11351589000000001,low
YBX1,0.6260946999999999,high
C1orf50,0.015350630000000004,low
ERMAP,0.033627015,low
ZNF691,0.023096586,low
SLC2A1,0.07460545900000001,low
SLC2A1-AS1,0.00933939,low
FAM183A,0.00088236685,low
EBNA1BP2,0.08056699,low
TMEM125,0.0032854693,low
C1orf210,0.0017461003,low
TIE1,0.004393808,low
CDC20,0.07325813,low
ELOVL1,0.07545649,low
MED8,0.103316556,low
SZT2,0.076471055,low
HYI,0.18546841,low
PTPRF,0.043695094000000004,low
KDM4A,0.08975787400000002,low
KDM4A-AS1,0.013762093,low
ST3GAL3,0.053591722999999994,low
ARTN,0.011662382,low
IPO13,0.03978361,low
DPH2,0.031748620000000005,low
ATP6V0B,0.2350585,low
B4GALT2,0.051048634,low
CCDC24,0.011648953500000002,low
SLC6A9,0.025629314,low
DMAP1,0.11651149000000001,low
ERI3,0.15478359399999997,low
RNF220,0.20493719000000002,low
TMEM53,0.01857077,low
KIF2C,0.045455903,low
RPS8,0.8900185,high
BEST4,0.0058893613,low
PLK3,0.2891409,medium
TCTEX1D4,0.001454139,low
BTBD19,0.05688129,low
PTCH2,0.228283495,low
EIF2B3,0.111594085,low
HECTD3,0.068104469,low
UROD,0.09247544999999999,low
ZSWIM5,0.009011165,low
HPDL,0.0063659665,low
MUTYH,0.13028509500000002,low
TOE1,0.022802934000000004,low
TESK2,0.037549395,low
MMACHC,0.0111740874,low
PRDX1,0.40476435999999993,medium
AKR1A1,0.04336793,low
NASP,0.40151709,medium
CCDC17,0.0031999843,low
GPBP1L1,0.04109881000000001,low
TMEM69,0.055823274000000006,low
IPP,0.030967261000000003,low
MAST2,0.07632649,low
PIK3R3,0.025955870000000006,low
TSPAN1,0.013610128,low
POMGNT1,0.07262147,low
LURAP1,0.076035026,low
RAD54L,0.012815368,low
LRRC41,0.052557049999999994,low
UQCRH,0.5188763000000001,high
NSUN4,0.023714181000000004,low
FAAH,0.02013412,low
MKNK1,0.05581441200000001,low
MOB3C,0.11373619800000001,low
ATPAF1,0.07302297,low
EFCAB14,0.11052970000000001,low
CYP4X1,0.012619428,low
CYP4A22-AS1,0.0010144142,low
LINC00853,0.0037725712,low
PDZK1IP1,0.0072665717,low
TAL1,0.00089946605,low
STIL,0.017949441,low
CMPK1,0.13935074999999997,low
FOXE3,0.00027177922,low
FOXD2-AS1,0.003004729,low
FOXD2,0.0036797852,low
TRABD2B,0.026873795,low
SLC5A9,0.00052160904,low
SPATA6,0.160381404,low
AGBL4,0.0020192396,low
BEND5,0.154719693,low
ELAVL4,0.00916211,low
DMRTA2,0.00020071154,low
FAF1,0.093122175,low
CDKN2C,0.07631677,low
RNF11,0.06306583999999998,low
TTC39A,0.0058930293,low
EPS15,0.040528579999999995,low
OSBPL9,0.16195867,low
RAB3B,0.044982184,low
TXNDC12,0.24727848000000002,low
KTI12,0.0561204304,low
BTF3L4,0.1780554,low
ZFYVE9,0.039883364,low
CC2D1B,0.036638495,low
ORC1,0.009639728,low
PRPF38A,0.09279654000000001,low
GPX7,0.25223855,medium
ZYG11B,0.027879796,low
ZYG11A,0.00090711773,low
ECHDC2,0.15964165,low
SCP2,0.21453825999999998,low
PODN,0.053844924,low
SLC1A7,0.0006676683,low
CPT2,0.031046797999999997,low
MAGOH,0.16580794999999998,low
LRP8,0.0052907406,low
GLIS1,0.053593659,low
NDC1,0.026911261000000002,low
YIPF1,0.015395619999999999,low
HSPB11,0.16079294,low
LRRC42,0.07008805000000001,low
TMEM59,0.7807530000000001,high
TCEANC2,0.030886247,low
CYB5RL,0.064378876,low
MRPL37,0.06264066,low
SSBP3,0.10277048,low
ACOT11,0.040268812,low
FAM151A,0.00025406858,low
MROH7,0.017935202,low
TTC4,0.045843717,low
PARS2,0.0166012078,low
TTC22,0.0018316879,low
DHCR24,0.020429749,low
TMEM61,0.0008231442,low
BSND,0.00021099666,low
PCSK9,0.0061513335,low
USP24,0.07282071000000001,low
PRKAA2,0.046053056,low
DAB1,0.024685686,low
OMA1,0.03068933,low
TACSTD2,0.014408804,low
MYSM1,0.083604051,low
JUN,1.7569209,high
FGGY,0.041288337,low
HOOK1,0.005592992,low
CYP2J2,0.0025716138,low
NFIA,0.40603923,medium
TM2D1,0.07775866999999997,low
L1TD1,0.073795569,low
KANK4,0.029989969,low
USP1,0.08988918000000001,low
DOCK7,0.220595855,low
ATG4C,0.044932089999999994,low
FOXD3,0.0015398443,low
ALG6,0.024424645999999994,low
ITGB3BP,0.16991179,low
EFCAB7,0.037469221999999996,low
PGM1,0.17747396000000001,low
ROR1,0.19192448,low
CACHD1,0.108668975,low
RAVER2,0.04202154500000001,low
JAK1,0.33171663,medium
AK4,0.011433076,low
DNAJC6,0.0021119458,low
LEPROT,0.12606584999999992,low
LEPR,0.04391241,low
PDE4B,0.14838342000000002,low
SGIP1,0.277436424,medium
TCTEX1D1,0.0030307532,low
INSL5,0.0002633378,low
WDR78,0.014147649,low
MIER1,0.12334884999999998,low
SLC35D1,0.06254051199999999,low
IL23R,0.0010474282,low
IL12RB2,0.0017167273,low
SERBP1,0.4666801399999999,medium
GADD45A,0.17552906499999998,low
GNG12,0.13125884999999998,low
GNG12-AS1,0.0058721327,low
DIRAS3,0.0190154754,low
WLS,0.25669857,medium
DEPDC1,0.041470233,low
LRRC7,0.04055265,low
LRRC40,0.080940925,low
SRSF11,0.27726675999999995,medium
ANKRD13C,0.0602401,low
HHLA3,0.08263681,low
CTH,0.029415041,low
PTGER3,0.16078307,low
ZRANB2,0.28630632,medium
NEGR1,0.33150219999999997,medium
LRRIQ3,0.0065364884,low
FPGT,0.046296646999999996,low
CRYZ,0.123174278,low
TYW3,0.10988127600000001,low
SLC44A5,0.0016095983,low
ACADM,0.07701849,low
RABGGTB,0.14798025,low
ST6GALNAC3,0.074099069,low
ST6GALNAC5,0.013345953300000001,low
PIGK,0.06269608,low
AK5,0.013239752,low
USP33,0.19388081,low
NEXN-AS1,0.015320431,low
NEXN,0.14893727,low
FUBP1,0.10361311000000001,low
DNAJB4,0.46027903000000003,medium
GIPC2,0.003250772,low
PTGFR,0.09997149999999999,low
IFI44L,0.73191767,high
IFI44,0.25656836,medium
TTLL7,0.13042033,low
PRKACB,0.127306813,low
SAMD13,0.01463779,low
DNASE2B,7.493359e-05,low
RPF1,0.122367555,low
GNG5,0.6032296,high
CTBS,0.10307051,low
SSX2IP,0.05689483,low
LPAR3,0.017629575,low
MCOLN2,0.006220335,low
WDR63,0.0014180562,low
MCOLN3,0.040451640999999997,low
SYDE2,0.049817323999999996,low
C1orf52,0.12099187,low
BCL10,0.13920058,low
DDAH1,0.061180538000000007,low
ZNHIT6,0.104876257,low
COL24A1,0.017267039,low
ODF2L,0.12876310000000002,low
CLCA2,0.00029448766,low
CLCA1,0.0253782717,low
CLCA4,0.003217184,low
SH3GLB1,0.0788005,low
HS2ST1,0.044046,low
LMO4,0.37111702,medium
PKN2,0.20951512000000003,low
GTF2B,0.14519824,low
RBMXL1,0.04272822999999999,low
GBP3,0.12580354,low
GBP1,0.2514258200000001,medium
GBP2,0.39847176999999995,medium
GBP7,0.00836757,low
GBP4,0.28430435000000004,medium
GBP5,0.030360107999999997,low
LRRC8B,0.027817096,low
LRRC8C,0.02644718,low
LRRC8D,0.014122511,low
ZNF326,0.179513415,low
ZNF644,0.16681684,low
CDC7,0.03881728,low
TGFBR3,0.15129796,low
BRDT,0.0020841847,low
EPHX4,0.009293151,low
BTBD8,0.019251475,low
GLMN,0.04892855,low
RPAP2,0.08664683999999999,low
GFI1,0.0026406534,low
EVI5,0.06278482000000002,low
RPL5,1.3073438000000002,high
MTF2,0.12548336000000002,low
TMED5,0.08505039,low
CCDC18,0.05076548,low
DR1,0.14638140500000002,low
FNBP1L,0.132348136,low
BCAR3,0.042198361000000004,low
DNTTIP2,0.09270507999999997,low
GCLM,0.05338807999999999,low
ABCA4,0.00032661826,low
ARHGAP29,0.084560083,low
ABCD3,0.073975863,low
F3,0.5948654600000001,high
SLC44A3,0.04294673,low
CNN3,0.3519342,medium
ALG14,0.029664775000000004,low
RWDD3,0.142767965,low
PTBP2,0.124557314,low
DPYD,0.24446274,low
SNX7,0.07974548,low
PALMD,0.0157252,low
FRRS1,0.006000963,low
AGL,0.042097986,low
SLC35A3,0.027636278,low
SASS6,0.035090096,low
TRMT13,0.016782069999999996,low
LRRC39,0.002435774,low
DBT,0.036971899999999995,low
RTCA,0.03227501999999999,low
CDC14A,0.032212827,low
GPR88,0.0051358524,low
VCAM1,0.4330447,medium
EXTL2,0.268176722,medium
SLC30A7,0.08678829,low
DPH5,0.14211415,low
S1PR1,0.029441308000000003,low
OLFM3,0.0019041767,low
COL11A1,0.03986095,low
RNPC3,0.17556294,low
AMY2B,0.018055206,low
PRMT6,0.032360820000000005,low
NTNG1,0.017673021,low
VAV3,0.0059467703,low
VAV3-AS1,3.4835473e-05,low
SLC25A24,0.13321662,low
FAM102B,0.042261113,low
HENMT1,0.04050225,low
PRPF38B,0.17987581999999996,low
FNDC7,0.00026215467,low
STXBP3,0.08261078,low
AKNAD1,0.0366928147,low
GPSM2,0.0795096585,low
CLCC1,0.054745039999999995,low
WDR47,0.044619810999999995,low
TAF13,0.084795924,low
TMEM167B,0.07912529600000001,low
KIAA1324,0.006381636,low
SARS,0.16401812999999998,low
CELSR2,0.0063992953,low
PSRC1,0.08129749,low
SORT1,0.03913392,low
PSMA5,0.11428570999999998,low
ATXN7L2,0.019149017,low
CYB561D1,0.103230395,low
AMIGO1,0.0104933763,low
GNAI3,0.27780335999999994,medium
AMPD2,0.04958031400000001,low
GSTM4,0.055723886000000014,low
GSTM2,0.417492723,medium
GSTM1,0.30077422,medium
GSTM5,0.18446769999999998,low
GSTM3,0.14724079,low
EPS8L3,0.004102008,low
CSF1,0.6381472100000001,high
AHCYL1,0.04554361000000001,low
STRIP1,0.11541682,low
KCNC4,0.026505794,low
RBM15,0.107676823,low
SLC16A4,0.06348235,low
LAMTOR5,0.4706349,medium
KCNA2,0.00071883906,low
KCNA3,0.009542081,low
CD53,0.044046674,low
LRIF1,0.03487699,low
DRAM2,0.19297741399999999,low
CEPT1,0.08171506499999999,low
DENND2D,0.040107877,low
CHI3L2,0.0515746167,low
CHIA,0.0,low
PIFO,0.012349153,low
OVGP1,0.008312661,low
WDR77,0.079695667,low
C1orf162,0.013981241,low
ADORA3,0.0013656473,low
RAP1A,0.18057346000000002,low
DDX20,0.06442671,low
KCND3,0.021721627,low
CTTNBP2NL,0.04892664000000001,low
WNT2B,0.21783506,low
ST7L,0.055996625999999994,low
CAPZA1,0.08901256000000002,low
MOV10,0.154198364,low
RHOC,0.31402817000000005,medium
PPM1J,0.010092217,low
SLC16A1,0.13107916,low
LRIG2,0.072660163,low
MAGI3,0.051159188,low
PHTF1,0.017371053999999997,low
RSBN1,0.09014884000000001,low
PTPN22,0.015443725,low
AP4B1-AS1,0.006444888,low
BCL2L15,0.02060531,low
AP4B1,0.075015363,low
DCLRE1B,0.013887534,low
HIPK1,0.081765057,low
OLFML3,0.3206688,medium
TRIM33,0.053862279999999985,low
BCAS2,0.13334005999999998,low
DENND2C,0.011610271000000002,low
AMPD1,0.0022623586,low
NRAS,0.051379525,low
CSDE1,0.16564409999999996,low
SIKE1,0.057982320000000004,low
TSPAN2,0.15571143999999998,low
NGF,0.030890355,low
VANGL1,0.15242532,low
CASQ2,0.015804827,low
SLC22A15,0.0584016267,low
MAB21L3,0.00032562783,low
ATP1A1,0.27372003,medium
CD58,0.05645964999999999,low
IGSF3,0.026955962,low
CD2,0.036384318,low
PTGFRN,0.14236390999999998,low
CD101,0.001782909,low
TTF2,0.035214495,low
TRIM45,0.0184174637,low
MAN1A2,0.08642268,low
GDAP2,0.05174335,low
WDR3,0.029593633,low
SPAG17,0.004231059,low
TBX15,0.002106058,low
WARS2,0.029310217,low
HSD3B2,0.00011008138,low
HSD3B1,2.9156521e-05,low
ZNF697,0.031605374,low
PHGDH,0.321078444,medium
HMGCS2,0.00748624,low
REG4,0.013389007,low
NOTCH2,0.19693598999999998,low
SEC22B,0.17863858999999999,low
LINC00623,0.212847834,low
FCGR1B,0.00026469163,low
FAM72B,0.01605057,low
FAM72C,0.0025086964,low
NBPF15,0.2773973777,medium
FAM72D,0.004395472,low
PPIAL4D,0.0,low
NBPF20,0.016233517,low
GPR89A,0.05093214000000001,low
PDZK1,0.0009696653,low
CD160,0.0076630744,low
RNF115,0.07451813000000002,low
POLR3C,0.044437288,low
NUDT17,0.03126682,low
PIAS3,0.09400268,low
ANKRD35,0.04762416999999999,low
ITGA10,0.031176837,low
PEX11B,0.10007716,low
RBM8A,0.34697390000000006,medium
LIX1L,0.12403054,low
ANKRD34A,0.005506265,low
POLR3GL,0.12869079000000003,low
TXNIP,0.9902927999999999,high
NBPF10,0.22224206999999999,low
NBPF12,0.101659043,low
PRKAB2,0.06235045399999999,low
FMO5,0.022652073,low
CHD1L,0.048044527,low
BCL9,0.049713123,low
ACP6,0.02800792,low
GJA5,0.0066870525,low
GPR89B,0.12029497,low
NBPF11,0.060407218,low
PPIAL4G,0.0015055031,low
NBPF14,0.14492922700000002,low
PDE4DIP,0.5336862800000001,high
NBPF9,0.056564829999999997,low
FCGR1A,0.00039863458,low
HIST2H2BF,0.03168193,low
HIST2H4A,0.0014667443,low
HIST2H2AA3,0.03277975,low
HIST2H2AA4,0.10992739028,low
