gene,effect_size,effect_size_class
SNHG12,0.6538265,high
TAF12,0.06406408,low
RAB42,0.00119454505,low
GMEB1,0.057836084999999995,low
YTHDF2,0.21945378000000001,low
EPB41,0.29599361,medium
TMEM200B,0.00025360897,low
SRSF4,0.32513188000000004,medium
MECR,0.010021612,low
PTPRU,0.00023419154,low
MATN1,0.00540292332,low
MATN1-AS1,0.012048847,low
LAPTM5,0.2364967,low
SDC3,0.0016586178,low
PUM1,0.12206339000000001,low
SNRNP40,0.07134127999999998,low
ZCCHC17,0.025900320000000004,low
FABP3,0.00045286308,low
SERINC2,0.003680903,low
TINAGL1,0.0015603823,low
PEF1,0.16125063,low
COL16A1,0.0013938114,low
SPOCD1,0.0003260292,low
PTP4A2,0.16994968000000005,low
KHDRBS1,0.48359529,medium
TMEM39B,0.022030652999999997,low
KPNA6,0.047993569999999985,low
TXLNA,0.049190494,low
CCDC28B,0.043320339000000006,low
IQCC,0.005534836999999999,low
DCDC2B,0.0014698729,low
TMEM234,0.02763701,low
EIF3I,0.31237300999999995,medium
FAM167B,0.0037186427,low
LCK,0.2598069999999999,medium
HDAC1,0.12969092999999998,low
MARCKSL1,0.32052053999999996,medium
TSSK3,0.00034410280000000005,low
FAM229A,0.0055989003,low
BSDC1,0.10329762,low
ZBTB8B,0.0016914122,low
ZBTB8A,0.00642006375,low
ZBTB8OS,0.03729342000000002,low
RBBP4,0.30018953000000004,medium
SYNC,0.10620907999999998,low
KIAA1522,0.0008897614000000001,low
YARS,0.22643676499999998,low
S100PBP,0.06949882,low
FNDC5,4.9126476e-05,low
HPCA,0.0003369408,low
TMEM54,0.0156011748,low
RNF19B,0.028638286,low
AK2,0.15954453999999998,low
TRIM62,0.028337798,low
ZNF362,0.044010496999999996,low
PHC2,0.006755005000000001,low
ZSCAN20,0.0004849416000000002,low
CSMD2,0.0017910295,low
C1orf94,0.0,low
SMIM12,0.09500317,low
GJB5,0.0,low
GJB4,9.952728e-05,low
GJB3,0.000494318,low
GJA4,0.00029296833,low
DLGAP3,0.0072597370000000005,low
ZMYM6,0.042368574,low
ZMYM1,0.024404000000000002,low
SFPQ,0.7227079300000001,high
ZMYM4,0.048175674,low
KIAA0319L,0.07924362299999999,low
NCDN,0.055460073000000006,low
TFAP2E,0.00452756438,low
PSMB2,0.1317628,low
C1orf216,0.009972588000000001,low
CLSPN,0.013063617999999999,low
AGO4,0.009036397999999998,low
AGO1,0.021280708000000002,low
AGO3,0.07063858,low
ADPRHL2,0.144176403,low
COL8A2,0.0005051113,low
TRAPPC3,0.05769263000000002,low
MAP7D1,0.20755720000000003,low
THRAP3,0.29480035999999993,medium
SH3D21,0.0080031448,low
EVA1B,0.009976756999999998,low
STK40,0.09795237400000001,low
LSM10,0.021427909999999967,low
OSCP1,0.0012598366,low
MRPS15,0.11370246000000003,low
CSF3R,0.0019172443099999999,low
GRIK3,0.0,low
ZC3H12A,0.65153815,high
MEAF6,0.10400802999999997,low
SNIP1,0.110217928,low
DNALI1,0.0010833669,low
GNL2,0.11626711,low
RSPO1,0.0010217271,low
C1orf109,0.004773641999999995,low
CDCA8,0.005427725499999999,low
EPHA10,0.00061109406,low
MANEAL,0.0020971594000000005,low
YRDC,0.07546938,low
C1orf122,0.09049087400000001,low
MTF1,0.05415013,low
INPP5B,0.074224518,low
SF3A3,0.10956112999999999,low
FHL3,0.077225906,low
POU3F1,0.0034572050000000005,low
RRAGC,0.064920697,low
MYCBP,0.06185571999999999,low
RHBDL2,0.0014523735,low
AKIRIN1,0.39402316,medium
NDUFS5,0.18639759999999994,low
MACF1,0.39484911999999994,medium
BMP8A,0.006368236,low
PABPC4,0.14458218,low
HEYL,0.004431412,low
HPCAL4,0.0067472313,low
PPIE,0.03390582,low
BMP8B,0.0031194385999999998,low
OXCT2,0.0023293261,low
TRIT1,0.018837315999999996,low
MYCL,0.00076693374,low
MFSD2A,0.020574932599999998,low
CAP1,0.18299418999999995,low
PPT1,0.04313867000000002,low
RLF,0.20113297,low
ZMPSTE24,0.030860816,low
COL9A2,0.0090874137,low
SMAP2,0.3242341,medium
ZFP69B,0.0031781979999999993,low
ZFP69,0.0032199727000000004,low
EXO5,0.021143939,low
ZNF684,0.029993380999999996,low
RIMS3,0.0016722836999999995,low
NFYC,0.07821225999999999,low
KCNQ4,0.00066346716,low
CITED4,0.064569728,low
CTPS1,0.128764453,low
SCMH1,0.023405912,low
FOXO6,0.00039445548,low
EDN2,0.00024880707,low
HIVEP3,0.035727919999999996,low
GUCA2B,0.009427144,low
GUCA2A,0.03213762320000001,low
FOXJ3,0.134684487,low
RIMKLA,0.0018417086599999998,low
ZMYND12,0.0025207592,low
PPCS,0.14597824999999998,low
CCDC30,0.005206414999999999,low
PPIH,0.12073045399999999,low
YBX1,0.5542931,high
C1orf50,0.04166077,low
ERMAP,0.008009629,low
ZNF691,0.011920833000000002,low
SLC2A1,0.05009569999999999,low
SLC2A1-AS1,0.0025621044,low
FAM183A,0.0,low
EBNA1BP2,0.027487630000000013,low
TMEM125,0.00124581263,low
C1orf210,0.0011233905,low
TIE1,0.040168195000000004,low
CDC20,0.0055530045,low
ELOVL1,0.21524179000000002,low
MED8,0.08544279,low
SZT2,0.029334736,low
HYI,0.007756744999999999,low
PTPRF,0.0033711169000000003,low
KDM4A,0.072564082,low
KDM4A-AS1,0.0014819555000000002,low
ST3GAL3,0.028151982,low
ARTN,0.00011341473,low
IPO13,0.035608021000000004,low
DPH2,0.038840294,low
ATP6V0B,0.21106853999999997,low
B4GALT2,0.0009350290600000001,low
CCDC24,0.009809683199999999,low
SLC6A9,0.0006669535,low
DMAP1,0.04848692000000002,low
ERI3,0.044580574,low
RNF220,0.14053654,low
TMEM53,0.007315771,low
KIF2C,0.019321266,low
RPS8,0.44982869999999986,medium
BEST4,0.004343946400000001,low
PLK3,0.20112863,low
TCTEX1D4,0.00089346,low
BTBD19,0.0056062612,low
PTCH2,0.0318401507,low
EIF2B3,0.027790598000000007,low
HECTD3,0.037336326999999996,low
UROD,0.039669473999999996,low
ZSWIM5,0.0008891028000000002,low
HPDL,0.005581019,low
MUTYH,0.061781579999999996,low
TOE1,0.046596317,low
TESK2,0.035194261,low
MMACHC,0.0042215136,low
PRDX1,0.20586540000000003,low
AKR1A1,0.08661332999999999,low
NASP,0.36302108,medium
CCDC17,0.00242695937,low
GPBP1L1,0.11580713000000001,low
TMEM69,0.015987017000000006,low
IPP,0.016353606000000003,low
MAST2,0.010739462,low
PIK3R3,0.038012566,low
TSPAN1,0.014019364,low
POMGNT1,0.021081972999999997,low
LURAP1,0.0013442263,low
RAD54L,0.0012524939300000001,low
LRRC41,0.129221023,low
UQCRH,0.1299553,low
NSUN4,0.067186852,low
FAAH,0.0063597057,low
MKNK1,0.034414614999999996,low
MOB3C,0.031312836999999996,low
ATPAF1,0.04357760000000001,low
EFCAB14,0.11562347000000003,low
CYP4X1,5.772587e-05,low
CYP4A22-AS1,0.0,low
LINC00853,0.00010030417,low
PDZK1IP1,0.0037946611999999996,low
TAL1,0.00091775414,low
STIL,0.0025841561,low
CMPK1,0.19514624000000003,low
FOXE3,8.915471e-05,low
FOXD2-AS1,0.0020173975,low
FOXD2,0.00249257106,low
TRABD2B,0.000105295316,low
SLC5A9,0.00023932973,low
SPATA6,0.0051442252,low
AGBL4,0.00019988079,low
BEND5,0.011209263,low
ELAVL4,0.00035767068,low
DMRTA2,0.0,low
FAF1,0.05763178000000001,low
CDKN2C,0.049596496000000004,low
RNF11,0.21034287,low
TTC39A,0.001049225,low
EPS15,0.17867881000000002,low
OSBPL9,0.09752374600000001,low
RAB3B,0.0043131765,low
TXNDC12,0.0871449,low
KTI12,0.030341877000000003,low
BTF3L4,0.09897750999999999,low
ZFYVE9,0.010532775999999999,low
CC2D1B,0.050103856,low
ORC1,0.00256526733,low
PRPF38A,0.09563170000000001,low
GPX7,0.021926936,low
ZYG11B,0.020034171500000003,low
ZYG11A,0.00035453445,low
ECHDC2,0.08764398999999999,low
SCP2,0.08306372000000001,low
PODN,0.0015457491,low
SLC1A7,0.0056128344,low
CPT2,0.018724315,low
MAGOH,0.23353386000000004,low
LRP8,0.0066653609,low
GLIS1,0.0010867951,low
NDC1,0.023178497000000003,low
YIPF1,0.034736637,low
HSPB11,0.05880694,low
LRRC42,0.022594893,low
TMEM59,0.12512029000000002,low
TCEANC2,0.024121293,low
CYB5RL,0.002222097,low
MRPL37,0.078498786,low
SSBP3,0.0311081,low
ACOT11,0.0024960148,low
FAM151A,0.00011737474,low
MROH7,0.00031134425,low
TTC4,0.041041021999999996,low
PARS2,0.0029315740999999998,low
TTC22,0.010564114,low
DHCR24,0.016117156,low
TMEM61,0.00014433892,low
BSND,0.0,low
PCSK9,0.00038063765,low
USP24,0.060634092,low
PRKAA2,0.0013157094,low
DAB1,0.0009331742300000001,low
OMA1,0.027193579999999995,low
TACSTD2,0.0021665315,low
MYSM1,0.076622793,low
JUN,0.5747700999999998,high
FGGY,0.016975006,low
HOOK1,0.021083906,low
CYP2J2,0.0023671182000000006,low
NFIA,0.015361219999999998,low
TM2D1,0.035367869999999996,low
L1TD1,0.003057996,low
KANK4,0.0,low
USP1,0.07356879,low
DOCK7,0.0136499573,low
ATG4C,0.007862437,low
FOXD3,9.1564754e-05,low
ALG6,0.04281698999999999,low
ITGB3BP,0.046687857,low
EFCAB7,0.015661853,low
PGM1,0.142480945,low
ROR1,0.00028166032,low
CACHD1,0.00402518,low
RAVER2,0.0019439715,low
JAK1,0.68454382,high
AK4,0.014986525,low
DNAJC6,0.0019311148300000002,low
LEPROT,0.024303199999999997,low
LEPR,0.0023547934999999997,low
PDE4B,0.74211567,high
SGIP1,0.00029366268,low
TCTEX1D1,0.00023878136,low
INSL5,0.00072912086,low
WDR78,0.0031591101999999998,low
MIER1,0.22765666999999998,low
SLC35D1,0.076151938,low
IL23R,0.075139367,low
IL12RB2,0.141490361,low
SERBP1,0.4035255000000001,medium
GADD45A,0.06906298000000001,low
GNG12,0.003673873,low
GNG12-AS1,5.894122e-05,low
DIRAS3,0.0010470247,low
WLS,0.0015724702000000001,low
DEPDC1,0.0007369696000000001,low
LRRC7,0.00799656873,low
LRRC40,0.030944916999999995,low
SRSF11,0.430074,medium
ANKRD13C,0.13966308000000002,low
HHLA3,0.012783936999999999,low
CTH,0.097919302,low
PTGER3,0.0003929983,low
ZRANB2,0.20882392,low
NEGR1,0.0007953156,low
LRRIQ3,0.0059818338,low
FPGT,0.0124703505,low
CRYZ,0.048295618000000005,low
TYW3,0.04380813,low
SLC44A5,0.0006880355,low
ACADM,0.045577154999999994,low
RABGGTB,0.19039694000000001,low
ST6GALNAC3,0.0033005419999999996,low
ST6GALNAC5,0.00041815627,low
PIGK,0.011462440000000004,low
AK5,0.026619481,low
USP33,0.181050235,low
NEXN-AS1,0.000890507,low
NEXN,0.002412207,low
FUBP1,0.16616878000000002,low
DNAJB4,0.137702313,low
GIPC2,0.002217768,low
PTGFR,0.00032417884,low
IFI44L,0.349843874,medium
IFI44,0.11500484600000001,low
TTLL7,0.0058349045,low
PRKACB,0.27823176,medium
SAMD13,0.0019327322,low
DNASE2B,0.0,low
RPF1,0.03403054,low
GNG5,0.31356490000000004,medium
CTBS,0.10592592800000002,low
SSX2IP,0.020951891,low
LPAR3,0.00145793853,low
MCOLN2,0.114582515,low
WDR63,0.00849704342,low
MCOLN3,0.00314776406,low
SYDE2,0.0021194688000000005,low
C1orf52,0.18550595,low
BCL10,0.12342863,low
DDAH1,0.00195820925,low
ZNHIT6,0.030750577,low
COL24A1,0.0004456592,low
ODF2L,0.11894100000000002,low
CLCA2,0.00015651115,low
CLCA1,0.0185290415,low
CLCA4,0.006075873,low
SH3GLB1,0.24336077,low
HS2ST1,0.04744253100000001,low
LMO4,0.09328150999999998,low
PKN2,0.11995173399999999,low
GTF2B,0.55773174,high
RBMXL1,0.052160210000000005,low
GBP3,0.08060078000000001,low
GBP1,0.0764862,low
GBP2,0.34027012999999995,medium
GBP7,0.0027500954,low
GBP4,0.15375342,low
GBP5,0.18899009,low
LRRC8B,0.012205193,low
LRRC8C,0.034241688,low
LRRC8D,0.076046179,low
ZNF326,0.100522424,low
ZNF644,0.18695733999999997,low
CDC7,0.0156476237,low
TGFBR3,0.08696251999999999,low
BRDT,0.0011510511,low
EPHX4,0.007992805549999999,low
BTBD8,0.0058800910000000005,low
GLMN,0.09581664699999999,low
RPAP2,0.09951091,low
GFI1,0.07788372,low
EVI5,0.0045498862,low
RPL5,0.45837879999999975,medium
MTF2,0.018338300000000002,low
TMED5,0.263544304,medium
CCDC18,0.04157197800000001,low
DR1,0.21001193999999998,low
FNBP1L,0.0015200237000000001,low
BCAR3,0.0380905339,low
DNTTIP2,0.2150359,low
GCLM,0.03212202,low
ABCA4,0.0,low
ARHGAP29,0.000497686,low
ABCD3,0.037088687,low
F3,0.0020005398,low
SLC44A3,0.0091420366,low
CNN3,0.042237447,low
ALG14,0.005758171999999999,low
RWDD3,0.132008221,low
PTBP2,0.067729706,low
DPYD,0.17136929499999998,low
SNX7,0.0015190507,low
PALMD,0.00027609503,low
FRRS1,0.00699160784,low
AGL,0.0280267,low
SLC35A3,0.041244819999999995,low
SASS6,0.023265223999999998,low
TRMT13,0.017003644999999998,low
LRRC39,0.00052487876,low
DBT,0.018114674000000004,low
RTCA,0.09547697999999999,low
CDC14A,0.203604944,low
GPR88,0.00020460734,low
VCAM1,0.108761275,low
EXTL2,0.005854696999999999,low
SLC30A7,0.06141037999999999,low
DPH5,0.057761740000000006,low
S1PR1,0.16307524,low
OLFM3,0.0,low
COL11A1,0.0,low
RNPC3,0.115043004,low
AMY2B,0.0058233980000000005,low
PRMT6,0.017105088,low
NTNG1,0.0,low
VAV3,0.045833216,low
VAV3-AS1,0.00050174707,low
SLC25A24,0.055962492999999995,low
FAM102B,0.035783045,low
HENMT1,0.04535148000000001,low
PRPF38B,0.16902526,low
FNDC7,0.0007550084,low
STXBP3,0.06466469,low
AKNAD1,0.0038616355,low
GPSM2,0.005801988000000001,low
CLCC1,0.006056067999999998,low
WDR47,0.113986593,low
TAF13,0.04087022300000001,low
TMEM167B,0.07615908,low
KIAA1324,0.013603617,low
SARS,0.10110823999999996,low
CELSR2,0.0058342272,low
PSRC1,0.0021140430000000003,low
SORT1,0.0043047365,low
PSMA5,0.20325844000000004,low
ATXN7L2,0.039584938,low
CYB561D1,0.024908322999999996,low
AMIGO1,0.0067977776,low
GNAI3,0.20399464999999997,low
AMPD2,0.11680040400000001,low
GSTM4,0.08932498,low
GSTM2,0.23777104799999998,low
GSTM1,0.2104788369,low
GSTM5,0.00037566543,low
GSTM3,0.013912584999999998,low
EPS8L3,0.002355956,low
CSF1,0.14846652300000002,low
AHCYL1,0.024192850000000002,low
STRIP1,0.09998117199999998,low
KCNC4,0.0047022612,low
RBM15,0.06370092200000001,low
SLC16A4,0.01340171913,low
LAMTOR5,0.061600840000000046,low
KCNA2,0.0014716969,low
KCNA3,0.09228815,low
CD53,0.15397075999999998,low
LRIF1,0.020520625,low
DRAM2,0.034869570000000016,low
CEPT1,0.008357370000000003,low
DENND2D,0.24464930000000001,low
CHI3L2,0.093783136,low
CHIA,0.0,low
PIFO,0.001288321,low
OVGP1,0.00040497070000000007,low
WDR77,0.05094337699999999,low
C1orf162,0.112572164,low
ADORA3,0.0011670585,low
RAP1A,0.08084379999999997,low
DDX20,0.057849533999999994,low
KCND3,0.001213689,low
CTTNBP2NL,0.0020792748800000003,low
WNT2B,0.0033765997000000003,low
ST7L,0.03739016,low
CAPZA1,0.3840093,medium
MOV10,0.08234376399999999,low
RHOC,0.3547771,medium
PPM1J,0.00097601017,low
SLC16A1,0.066730363,low
LRIG2,0.023584914999999998,low
MAGI3,0.0022850938000000005,low
PHTF1,0.09980215,low
RSBN1,0.18517996999999997,low
PTPN22,0.55267355,high
AP4B1-AS1,0.0020502551,low
BCL2L15,0.0070765949,low
AP4B1,0.127599375,low
DCLRE1B,0.02043296,low
HIPK1,0.14771938,low
OLFML3,0.00155282096,low
TRIM33,0.04216737000000001,low
BCAS2,0.53739702,high
DENND2C,0.0017355268,low
AMPD1,0.00052626955,low
NRAS,0.137555633,low
CSDE1,0.4159463400000001,medium
SIKE1,0.08938685000000002,low
TSPAN2,0.0102206145,low
NGF,0.0,low
VANGL1,0.011225081599999999,low
CASQ2,0.0,low
SLC22A15,0.0014480851400000003,low
MAB21L3,0.0003963179,low
ATP1A1,0.25659235999999996,medium
CD58,0.141313045,low
IGSF3,0.00026857374999999996,low
CD2,0.5727768500000001,high
PTGFRN,0.00216488016,low
CD101,0.13761336400000002,low
TTF2,0.053129317,low
TRIM45,0.0005215363,low
MAN1A2,0.11827634000000001,low
GDAP2,0.05911427400000001,low
WDR3,0.016387575000000005,low
SPAG17,0.00010546963,low
TBX15,0.00013019064,low
WARS2,0.066661726,low
HSD3B2,0.00032225103,low
HSD3B1,0.0,low
ZNF697,0.00010771117,low
PHGDH,0.017916008,low
HMGCS2,0.00591284945,low
REG4,0.033804587999999997,low
NOTCH2,0.07533173000000001,low
SEC22B,0.07962743,low
LINC00623,0.290142947,medium
FCGR1B,0.0,low
FAM72B,0.0013669110999999998,low
FAM72C,0.00015666016,low
NBPF15,0.052156383199999996,low
FAM72D,0.0005970072,low
PPIAL4D,0.00010132993,low
NBPF20,0.015500388,low
GPR89A,0.057222674999999994,low
PDZK1,0.0004825996,low
CD160,0.50272166,high
RNF115,0.13356516,low
POLR3C,0.08753729,low
NUDT17,0.0051088309999999994,low
PIAS3,0.045383470999999995,low
ANKRD35,0.027148955000000002,low
ITGA10,0.0044330951,low
PEX11B,0.054303132999999996,low
RBM8A,0.7266876,high
LIX1L,0.11188445600000001,low
ANKRD34A,0.010182356600000001,low
POLR3GL,0.08879622999999998,low
TXNIP,0.34869890000000003,medium
NBPF10,0.044571339,low
NBPF12,0.051093503,low
PRKAB2,0.013087337000000001,low
FMO5,0.004524667,low
