gene,effect_size,effect_size_class
MBNL1-AS1,0.026979977000000002,low
P2RY1,0.0012129672,low
RAP2B,0.11045064000000002,low
ARHGEF26,0.016331500199999998,low
DHX36,0.27145306,medium
MME,0.01767571,low
PLCH1,0.00062248256,low
C3orf33,0.0037997180000000005,low
SLC33A1,0.038912379999999996,low
GMPS,0.052024890000000004,low
KCNAB1,0.001647559,low
SSR3,0.20851919000000002,low
TIPARP-AS1,0.012548498999999998,low
TIPARP,0.41629040000000006,medium
LINC00886,0.0058257840000000005,low
LEKR1,0.0159062217,low
LINC00880,0.0047186928,low
LINC00881,0.005745568,low
CCNL1,0.49650339999999993,medium
VEPH1,0.0007121671,low
PTX3,0.00044812565,low
SHOX2,0.0004308998,low
RSRC1,0.05707384,low
MLF1,0.019847499999999997,low
GFM1,0.04641487,low
LXN,0.013407804000000002,low
RARRES1,0.0008328341399999999,low
MFSD1,0.08465167500000001,low
IQCJ-SCHIP1,0.00019627655,low
SCHIP1,0.00022345837,low
IL12A-AS1,0.0,low
IL12A,0.0021101885,low
C3orf80,0.0,low
IFT80,0.045003360000000006,low
SMC4,0.27863999,medium
TRIM59,0.1288424,low
KPNA4,0.19181458,low
ARL14,0.0029271705000000004,low
PPM1L,0.014058087,low
B3GALNT1,0.0012015332099999999,low
NMD3,0.07101211400000002,low
SPTSSB,0.00096830008,low
SI,8.409381e-05,low
BCHE,0.0,low
WDR49,0.0002370913,low
PDCD10,0.09851287,low
SERPINI1,0.003627601000000001,low
GOLIM4,0.0154483115,low
MECOM,0.0013146463000000001,low
TERC,0.00500536445,low
ACTRT3,0.00175524756,low
MYNN,0.121768546,low
LRRC34,0.0035364267399999997,low
LRRIQ4,0.0,low
LRRC31,0.00042877233,low
SAMD7,0.0,low
SEC62,0.08963506999999993,low
SEC62-AS1,0.0011745121,low
GPR160,0.0065625909999999996,low
PHC3,0.15568515,low
PRKCI,0.049572397000000004,low
SKIL,0.323337315,medium
CLDN11,0.0005042065,low
SLC7A14,0.0004746278,low
RPL22L1,0.49361655,medium
EIF5A2,0.025025845999999997,low
TNIK,0.54692997,high
PLD1,0.0057816756,low
FNDC3B,0.043142125,low
TNFSF10,0.08643541000000002,low
NCEH1,0.004386804,low
ECT2,0.008393339400000002,low
NLGN1,0.00020554333,low
NAALADL2,0.00092620715,low
TBL1XR1,0.08839097500000001,low
LINC00501,0.000114414775,low
LINC00578,0.00037117224,low
KCNMB2,7.412928e-05,low
ZMAT3,0.076551035,low
PIK3CA,0.027758617000000006,low
KCNMB3,0.0023843369000000002,low
ZNF639,0.05752981,low
MFN1,0.037497256,low
GNB4,0.0036576244,low
AC007620.3,0.0012218159,low
ACTL6A,0.038321195,low
MRPL47,0.0536025,low
NDUFB5,0.03793051000000003,low
USP13,0.016452737,low
PEX5L,0.0009445569,low
TTC14,0.10370079999999998,low
CCDC39,0.0005335311,low
FXR1,0.16423436,low
DNAJC19,0.07432224000000004,low
SOX2,0.0,low
ATP11B,0.16706222599999998,low
DCUN1D1,0.028195155,low
MCCC1,0.069280795,low
LAMP3,0.0652871787,low
MCF2L2,0.008497014,low
B3GNT5,0.0273855312,low
KLHL6,0.079963495,low
KLHL6-AS1,0.0007216411,low
KLHL24,0.20298326,low
YEATS2,0.08214902,low
MAP6D1,0.0008639538999999999,low
PARL,0.08195100999999999,low
ABCC5,0.019883653999999997,low
HTR3C,0.0,low
HTR3E,0.0004721337,low
EIF2B5,0.109106415,low
DVL3,0.020884711,low
AP2M1,0.17835343000000003,low
ABCF3,0.09156539000000001,low
VWA5B2,0.00025411893,low
ALG3,0.04554998499999999,low
CAMK2N2,0.0008355923,low
ECE2,0.017065708,low
PSMD2,0.20958272,low
EIF4G1,0.218568115,low
FAM131A,0.028871187,low
CLCN2,0.00237056465,low
POLR2H,0.04182854,low
CHRD,0.00011297328,low
EPHB3,0.0008385749,low
MAGEF1,0.034980737000000005,low
VPS8,0.067101356,low
C3orf70,0.0005052571,low
EHHADH,0.0011608236,low
MAP3K13,0.011773885999999997,low
TMEM41A,0.030613132999999994,low
LIPH,0.00093294337,low
SENP2,0.063626017,low
IGF2BP2,0.0009210791399999999,low
TRA2B,0.19127989999999995,low
ETV5,0.0015696383,low
DGKG,0.0005280772,low
CRYGS,0.0014468253999999998,low
TBCCD1,0.0645756175,low
DNAJB11,0.14059403000000004,low
AHSG,0.00020715129,low
KNG1,0.00018486143,low
EIF4A2,0.15757710000000014,low
RFC4,0.022758238,low
ST6GAL1,0.13584087,low
RPL39L,0.03317001800000001,low
MASP1,0.00036933896,low
RTP4,0.022328149000000002,low
SST,0.0003679217,low
BCL6,0.0957943,low
LPP-AS2,0.0018119898300000001,low
LPP,0.08149412,low
TPRG1-AS1,0.00021955489,low
TPRG1,0.007824502,low
TP63,0.00224523728,low
CLDN1,0.0069989724,low
CLDN16,0.00025038616,low
IL1RAP,0.017036961,low
OSTN-AS1,0.00081817407,low
UTS2B,0.001493718,low
CCDC50,0.13636575699999998,low
FGF12,0.0008022526,low
MB21D2,0.007998597,low
ATP13A4,0.0054958998,low
OPA1,0.072331007,low
HES1,0.021672448,low
LINC00887,0.0017634736,low
LRRC15,0.000114620394,low
GP5,0.006559885,low
ATP13A3,0.03955483,low
LINC00884,0.0059314795,low
TMEM44-AS1,0.054505917,low
TMEM44,0.0011441805,low
LSG1,0.072677444,low
FAM43A,0.035713285,low
XXYLT1,0.035504379,low
XXYLT1-AS2,0.044470841299999994,low
ACAP2,0.27177253,medium
PPP1R2,0.31882489999999997,medium
APOD,0.0011895476,low
MUC20,0.0067245375,low
MUC4,0.003328597,low
TNK2,0.02386824,low
TNK2-AS1,0.00446898687,low
TFRC,0.109962215,low
LINC00885,0.00169633303,low
ZDHHC19,0.0006163592,low
SLC51A,0.0044651034,low
PCYT1A,0.07804954300000001,low
TCTEX1D2,0.028297726999999995,low
TM4SF19-AS1,0.00115079435,low
TM4SF19,0.00019703578,low
UBXN7,0.08709384599999999,low
UBXN7-AS1,0.0049221768,low
RNF168,0.18436978,low
WDR53,0.03129889,low
FBXO45,0.019542362,low
LINC01063,0.0021850330000000003,low
NRROS,0.06972142,low
PIGX,0.06511091999999999,low
CEP19,0.00383874,low
PAK2,0.45008851999999994,medium
SENP5,0.08762110699999999,low
NCBP2,0.06462131000000002,low
PIGZ,0.0047534455,low
DLG1,0.029805735,low
DLG1-AS1,0.0009484895,low
BDH1,0.027763151,low
FYTTD1,0.16726836,low
LRCH3,0.06550049200000001,low
IQCG,0.012375481000000004,low
RPL35A,0.5647201000000002,high
LMLN,0.004873582,low
ZNF595,0.011240389000000002,low
ZNF718,0.046989535,low
ZNF141,0.10815824,low
ZNF721,0.15345714,low
PIGG,0.102125008,low
PDE6B,0.020021362999999997,low
MYL5,0.009519459,low
PCGF3,0.056395687,low
CPLX1,0.007823744,low
GAK,0.11704522999999999,low
TMEM175,0.12367001300000001,low
DGKQ,0.00601025,low
SLC26A1,0.0011509194,low
IDUA,0.044137131999999996,low
FGFRL1,0.0018611289999999996,low
RNF212,0.006266081,low
SPON2,0.05213658,low
CTBP1,0.027348899999999995,low
MAEA,0.14419952,low
UVSSA,0.03244394,low
FAM53A,0.0015739909999999998,low
SLBP,0.41584636999999997,medium
TACC3,0.15347228000000002,low
TMEM129,0.028147202000000003,low
FGFR3,0.00079183234,low
LETM1,0.05351852000000001,low
NELFA,0.1054815,low
C4orf48,0.10163834,low
NAT8L,0.00034656082,low
POLN,0.0051529966,low
HAUS3,0.19744229600000002,low
MXD4,0.024680096,low
ZFYVE28,0.020835656,low
RNF4,0.19913234999999996,low
FAM193A,0.025251494000000003,low
TNIP2,0.12275248999999999,low
SH3BP2,0.020108253,low
ADD1,0.07485375999999999,low
MFSD10,0.1625279,low
NOP14-AS1,0.023229543999999998,low
NOP14,0.072316205,low
GRK4,0.022333343,low
HTT,0.0653444,low
MSANTD1,0.001014911,low
RGS12,0.0065767094,low
DOK7,0.0002161457,low
LRPAP1,0.1415136,low
ADRA2C,0.0,low
TMEM128,0.027773440000000003,low
LYAR,0.10324739,low
ZBTB49,0.036103868,low
NSG1,0.042206563,low
STX18,0.038596387999999995,low
STX18-AS1,0.0183924842,low
MSX1,0.00183482368,low
CYTL1,0.0012870881,low
STK32B,0.0017778891,low
EVC2,0.026594262999999996,low
EVC,0.008118989299999999,low
CRMP1,0.00473837387,low
C4orf50,0.0010029996,low
JAKMIP1,0.0388099577,low
WFS1,0.0035019257,low
MAN2B2,0.07260028500000001,low
MRFAP1,0.23934082,low
S100P,0.0109294961,low
MRFAP1L1,0.21342917,low
BLOC1S4,0.10450235,low
KIAA0232,0.104792185,low
TBC1D14,0.06780277600000001,low
CCDC96,0.0023290210999999997,low
TADA2B,0.0059957,low
GRPEL1,0.13459084000000002,low
SORCS2,0.0,low
AFAP1-AS1,0.00011319427,low
AFAP1,0.014248925999999999,low
ABLIM2,0.0047464558,low
SH3TC1,0.23063660399999997,low
HTRA3,0.0017535295,low
ACOX3,0.037257822999999995,low
TRMT44,0.025492505999999998,low
CPZ,0.0,low
SLC2A9,0.0017962204,low
DRD5,0.0,low
WDR1,0.37675674,medium
ZNF518B,0.057125993,low
CLNK,0.007936267,low
HS3ST1,0.0024698508,low
RAB28,0.07876834999999999,low
NKX3-2,0.00027007997,low
BOD1L1,0.08838068000000002,low
LINC00504,0.0010279458,low
CPEB2,0.017815169,low
C1QTNF7,0.00048274288,low
CC2D2A,0.0076904929,low
FBXL5,0.13281893,low
FAM200B,0.038236749999999986,low
BST1,0.0018760964,low
CD38,0.337527123,medium
FGFBP1,0.0004806928,low
FGFBP2,0.002635742,low
PROM1,0.0017429153,low
TAPT1,0.025347911999999997,low
TAPT1-AS1,0.016660507999999997,low
LDB2,0.00080842935,low
QDPR,0.022661001,low
LAP3,0.26581923,medium
MED28,0.09098588999999999,low
FAM184B,0.03254758,low
DCAF16,0.09678902,low
NCAPG,0.0097582107,low
LCORL,0.029260545000000002,low
SLIT2,0.00027253163,low
PACRGL,0.018643122,low
KCNIP4,0.0007853656,low
PPARGC1A,0.000237438,low
DHX15,0.24530968399999997,low
SOD3,0.004270634,low
CCDC149,0.0001456257,low
LGI2,0.0,low
SEPSECS,0.0404981475,low
PI4K2B,0.06532539000000001,low
ZCCHC4,0.016486213,low
ANAPC4,0.043732787999999995,low
SEL1L3,0.030768050000000005,low
SMIM20,0.025585279999999988,low
RBPJ,0.12143651000000003,low
TBC1D19,0.014693472999999999,low
STIM2,0.07289227000000001,low
PCDH7,0.00022676856,low
ARAP2,0.27704123999999997,medium
DTHD1,0.037012119999999996,low
C4orf19,0.0012363044,low
RELL1,0.1773480856,low
PGM2,0.057391438999999995,low
TBC1D1,0.10015458,low
PTTG2,0.0010075152,low
KLF3,0.37046142000000004,medium
TLR10,0.0021060269299999997,low
TLR1,0.024456356000000002,low
TLR6,0.002210741,low
FAM114A1,0.0017141245,low
TMEM156,0.14946006,low
KLHL5,0.084293782,low
WDR19,0.0105709953,low
RFC1,0.138822406,low
KLB,0.0014201374,low
RPL9,1.0700287,high
LIAS,0.013738423999999999,low
UGDH,0.005041880000000002,low
UGDH-AS1,0.0008931504,low
SMIM14,0.025944593999999998,low
UBE2K,0.09601009999999999,low
PDS5A,0.12775582,low
N4BP2,0.106985606,low
RHOH,0.6752207499999999,high
RBM47,0.0049968297,low
NSUN7,0.008078992240000001,low
APBB2,0.0021952298,low
UCHL1,0.00557567955,low
LIMCH1,0.0008507806,low
LINC00682,5.082799e-05,low
TMEM33,0.02765722999999999,low
DCAF4L1,0.00104000411,low
SLC30A9,0.08971116,low
BEND4,0.00707817754,low
SHISA3,0.0003601136,low
ATP8A1,0.23420576399999998,low
GUF1,0.032474611,low
GNPDA2,0.015072752000000002,low
GABRA2,0.000123738,low
COX7B2,0.0,low
GABRA4,0.0,low
COMMD8,0.04508924,low
ATP10D,0.014898406999999999,low
CORIN,0.0003290925,low
NFXL1,0.01132686,low
NIPAL1,0.0017413863499999998,low
CNGA1,0.00085446624,low
TXK,0.07909711999999999,low
TEC,0.007441104600000001,low
SLAIN2,0.07312516499999999,low
FRYL,0.20150832000000002,low
OCIAD1,0.19450940999999994,low
OCIAD2,0.10644980000000004,low
CWH43,0.00018330429,low
DCUN1D4,0.023884425,low
LRRC66,0.0,low
SGCB,0.007540557999999999,low
SPATA18,0.00040633802,low
USP46,0.015308884,low
USP46-AS1,0.0018011639,low
ERVMER34-1,0.00030235032,low
RASL11B,0.0003809969999999999,low
SCFD2,0.030868772999999995,low
FIP1L1,0.16085181999999998,low
LNX1,0.00473790768,low
LNX1-AS1,0.0,low
CHIC2,0.28542645,medium
GSX2,0.0,low
PDGFRA,0.0015580718,low
KIT,0.016894790399999998,low
KDR,0.00034370733,low
SRD5A3,0.016052884,low
TMEM165,0.15034644,low
CLOCK,0.011338355000000005,low
NMU,0.0029469229,low
EXOC1,0.055827009999999996,low
CEP135,0.046123159999999996,low
KIAA1211,0.0002899344,low
AASDH,0.016522608999999994,low
PPAT,0.036140642,low
PAICS,0.07097641400000002,low
SRP72,0.11862328,low
ARL9,0.00045390576,low
HOPX,0.13281966,low
SPINK2,0.047551261,low
REST,0.16479529,low
NOA1,0.06400229000000002,low
POLR2B,0.12004919,low
IGFBP7,0.0411998028,low
IGFBP7-AS1,0.00028005248,low
CENPC,0.28859958500000005,medium
STAP1,0.029978741000000003,low
UBA6,0.06895610999999999,low
UBA6-AS1,0.018960143999999998,low
YTHDC1,0.33664035,medium
TMPRSS11E,0.0,low
UGT2B17,0.0051780315,low
UGT2B15,9.373516e-05,low
UGT2B10,0.0,low
UGT2A3,0.00064738665,low
UGT2B7,0.0,low
SULT1B1,0.022374998,low
SULT1E1,0.00013854918,low
ODAM,0.0,low
FDCSP,0.0018017325,low
ENAM,0.007335861,low
UTP3,0.021665106000000003,low
RUFY3,0.024788975,low
GRSF1,0.21061368999999996,low
MOB1B,0.040772036,low
DCK,0.027750419999999998,low
SLC4A4,0.00165589588,low
NPFFR2,0.0,low
ADAMTS3,0.0019992595,low
COX18,0.014200505000000002,low
ANKRD17,0.09493435,low
ALB,0.0002498243,low
AFP,0.0,low
RASSF6,0.0042773771,low
CXCL6,0.00223794691,low
PF4V1,0.0,low
CXCL1,0.011114063,low
PF4,0.0022306088,low
PPBP,0.003777589,low
CXCL5,0.00029296908,low
CXCL3,0.008009824799999999,low
CXCL2,0.0034210055999999997,low
MTHFD2L,0.022216156,low
EREG,0.0032554152000000003,low
AREG,0.241524619,low
BTC,0.00023611268,low
PARM1,0.0021161996,low
RCHY1,0.10507142000000001,low
THAP6,0.044207856,low
CDKL2,0.04071011,low
G3BP2,0.68723215,high
USO1,0.12866745,low
NAAA,0.06641413,low
SDAD1,0.06605392999999998,low
CXCL9,0.00206759333,low
ART3,0.00046968082,low
CXCL10,0.0074254311,low
CXCL11,0.00020554935,low
NUP54,0.09635800000000001,low
SCARB2,0.03492569,low
FAM47E,0.00053016393,low
SHROOM3,0.0007400646,low
SOWAHB,0.00014067357,low
CCNI,0.6023654,high
CCNG2,0.327791696,medium
CXCL13,0.055162932000000005,low
CNOT6L,0.35914443000000007,medium
MRPL1,0.05092957599999999,low
FRAS1,0.0005236825,low
ANXA3,0.00157186054,low
BMP2K,0.0150273784,low
PAQR3,0.015750002,low
LINC01088,0.0019589886,low
LINC00989,0.0,low
ANTXR2,0.05088011599999999,low
PRDM8,0.012649625,low
FGF5,0.0,low
BMP3,0.0006325384,low
PRKG2,0.0007580733,low
RASGEF1B,0.081001813,low
HNRNPD,0.07876057000000003,low
HNRNPDL,0.74292915,high
ENOPH1,0.06320381400000001,low
TMEM150C,0.0012983154,low
SCD5,0.0039093424,low
SEC31A,0.20619431,low
THAP9-AS1,0.071577682,low
THAP9,0.014258951800000001,low
LIN54,0.050694793999999994,low
COPS4,0.024140700000000015,low
PLAC8,0.11464188000000003,low
COQ2,0.05990857399999999,low
HPSE,0.028724414,low
HELQ,0.08446793,low
MRPS18C,0.04129616999999999,low
CDS1,0.00185265683,low
WDFY3,0.00052531925,low
ARHGAP24,0.00362018227,low
MAPK10,0.0013152956000000002,low
PTPN13,0.066352466,low
SLC10A6,0.0,low
C4orf36,0.0064626406,low
AFF1,0.092136278,low
KLHL8,0.013904506999999997,low
HSD17B13,0.0004931979,low
HSD17B11,0.03788912999999999,low
NUDT9,0.022463541000000004,low
SPARCL1,0.005289644,low
SPP1,0.0012440153,low
PKD2,0.016503541,low
ABCG2,0.0019123927600000002,low
PPM1K,0.08579241999999998,low
HERC6,0.08436086000000001,low
HERC5,0.11653534199999999,low
PYURF,0.11352208000000003,low
HERC3,0.049810795,low
NAP1L5,0.039330556,low
FAM13A-AS1,0.0088366547,low
FAM13A,0.018697365,low
TIGD2,0.004441902100000001,low
GPRIN3,0.44862048,medium
SNCA,0.0035844715499999996,low
MMRN1,0.0057739338,low
CCSER1,0.0013939176,low
ATOH1,0.0001976569,low
SMARCAD1,0.062245235999999995,low
HPGDS,0.0082628605,low
PDLIM5,0.080784514,low
BMPR1B,0.00019567845,low
UNC5C,0.0010033209,low
RAP1GDS1,0.13535930000000002,low
TSPAN5,0.13625207,low
EIF4E,0.16194256999999998,low
METAP1,0.10292459400000001,low
ADH5,0.14528616,low
ADH4,0.0,low
ADH6,0.00024169595,low
ADH1A,0.0,low
ADH1B,0.0015938651500000001,low
TRMT10A,0.012841462,low
DAPP1,0.059381074000000006,low
LAMTOR3,0.132734436,low
DNAJB14,0.17505256000000002,low
H2AFZ,0.24245055000000004,low
DDIT4L,0.00032029505,low
EMCN,0.00073278433,low
PPP3CA,0.032760960000000006,low
BANK1,0.009036914900000002,low
SLC39A8,0.09260718,low
NFKB1,0.19696181000000001,low
MANBA,0.09222663,low
UBE2D3,0.400652,medium
CISD2,0.11031096000000001,low
SLC9B1,0.011230379,low
SLC9B2,0.04947458,low
BDH2,0.050181593000000004,low
CENPE,0.014271733500000001,low
CXXC4,0.00023535168,low
AC004053.1,0.00053209224,low
TET2,0.07605943800000001,low
PPA2,0.02028149999999998,low
ARHGEF38,0.0011791585,low
INTS12,0.049243915,low
GSTCD,0.006243998600000001,low
NPNT,0.000508888813,low
TBCK,0.075435173,low
AIMP1,0.046128260000000004,low
PAPSS1,0.10563422600000001,low
SGMS2,0.00150463346,low
CYP2U1,0.0147137366,low
HADH,0.04606512,low
LEF1,0.24373530000000004,low
RPL34-AS1,0.0033641287000000003,low
RPL34,1.0120772999999996,high
OSTC,0.11453329999999995,low
SEC24B-AS1,0.005579001,low
SEC24B,0.140655675,low
CASP6,0.025908280000000006,low
PLA2G12A,0.017304022000000002,low
CFI,0.0010044528,low
GAR1,0.038240170000000004,low
EGF,0.0,low
ELOVL6,0.010199588,low
ENPEP,0.0001236607,low
PITX2,0.00074702024,low
AP1AR,0.031731123,low
TIFA,0.058002849999999995,low
ALPK1,0.017126646,low
LARP7,0.027652130000000025,low
ANK2,0.00121933825,low
CAMK2D,0.137956564,low
ARSJ,0.0015594588,low
UGT8,0.0014075423,low
NDST4,0.0,low
MTRNR2L13,0.0022626007,low
TRAM1L1,0.00026404887,low
NDST3,0.00032980388,low
SNHG8,0.28583484000000003,medium
PRSS12,0.00061398095,low
METTL14,0.08532424499999999,low
SEC24D,0.065432714,low
SYNPO2,0.01306541965,low
USP53,0.06907048099999999,low
C4orf3,0.12376313000000005,low
FABP2,0.0018977763,low
PDE5A,0.0012398199,low
MAD2L1,0.008432291000000001,low
PRDM5,0.0034474034,low
NDNF,0.0015504345,low
TNIP3,0.042513518,low
ANXA5,0.17555478,low
TMEM155,0.0027170298,low
EXOSC9,0.06999770999999999,low
CCNA2,0.0034048144,low
BBS7,0.07156329149999999,low
KIAA1109,0.12840835,low
IL2,0.0288842565,low
IL21,0.1070197645,low
IL21-AS1,0.029281329000000002,low
BBS12,0.0023026519999999997,low
FGF2,0.00049839925,low
NUDT6,0.0023889532999999998,low
SPATA5,0.026369835999999997,low
SPRY1,0.04041127,low
ANKRD50,0.0023520661,low
FAT4,0.0006678799,low
INTU,0.0024961447,low
HSPA4L,0.0058463058,low
PLK4,0.0031946476000000003,low
MFSD8,0.086646054,low
LARP1B,0.03250327,low
PGRMC2,0.033721230000000005,low
SCLT1,0.09502914,low
C4orf33,0.055556249999999995,low
PCDH10,0.00043375455,low
PABPC4L,0.0,low
PCDH18,0.0017115154,low
SLC7A11,0.0019302216300000003,low
ELF2,0.16674937,low
MGARP,0.0009393242,low
NDUFC1,0.19830023999999996,low
NAA15,0.030822920000000004,low
RAB33B,0.030832486000000006,low
SETD7,0.031927051,low
MGST2,0.006020405999999999,low
MAML3,0.012422163500000001,low
SCOC,0.019010890000000003,low
CLGN,0.00024407291,low
ELMOD2,0.028955177,low
TBC1D9,0.0007472720300000001,low
RNF150,0.00017774643,low
ZNF330,0.108769954,low
IL15,0.0140271803,low
INPP4B,0.26905303,medium
USP38,0.120721813,low
GAB1,0.00210406818,low
SMARCA5-AS1,0.0200950077,low
SMARCA5,0.23251541,low
GYPE,0.0002874688,low
HHIP-AS1,0.00024795220000000003,low
HHIP,0.00032429961999999997,low
ANAPC10,0.008020974,low
ABCE1,0.07701389,low
OTUD4,0.150456058,low
SMAD1,0.043649234,low
MMAA,0.016114682999999998,low
ZNF827,0.041620688,low
LSM6,0.13086035000000001,low
SLC10A7,0.027563642,low
EDNRA,0.00018688568,low
TMEM184C,0.075290894,low
ARHGAP10,0.080138295,low
NR3C2,0.013189774999999999,low
DCLK2,0.00035415488,low
LRBA,0.19928317,low
MAB21L2,0.00047782532,low
RPS3A,0.9450685999999999,high
SH3D19,0.005681290300000001,low
FAM160A1,0.0013440414,low
FBXW7,0.04643347099999999,low
TMEM154,0.04480508999999999,low
TIGD4,0.0012882281,low
ARFIP1,0.03435724600000001,low
FHDC1,0.00031936663,low
TRIM2,0.00269672,low
MND1,0.0015211871000000003,low
TLR2,0.0104140892,low
RNF175,0.0038642639,low
SFRP2,0.0026709726,low
DCHS2,0.0,low
PLRG1,0.058093590000000014,low
LRAT,0.0008807466,low
MAP9,0.015953203,low
TDO2,0.00074033736,low
CTSO,0.011606203999999998,low
PDGFC,0.00021775435,low
GLRB,7.278284e-05,low
TMEM144,0.00063500484,low
RXFP1,0.0,low
C4orf46,0.016044224,low
ETFDH,0.104626835,low
PPID,0.055982403999999986,low
FNIP2,0.008726952999999999,low
RAPGEF2,0.020997662,low
NAF1,0.15256614500000001,low
NPY1R,0.00021067742,low
NPY5R,0.0,low
TMA16,0.03914151,low
MARCH1,0.0035977890999999997,low
TRIM61,0.0123776665,low
FAM218A,0.001264507,low
TRIM60,0.0005923776,low
TMEM192,0.017309076999999996,low
KLHL2,0.043442629999999996,low
MSMO1,0.077166363,low
CPE,0.0073844236,low
TLL1,0.001120969,low
ANXA10,0.00025032004,low
DDX60,0.11253919,low
DDX60L,0.133950296,low
PALLD,0.016588227,low
CBR4,0.022657611,low
SH3RF1,0.0010854497999999999,low
NEK1,0.12982465599999998,low
CLCN3,0.059257282999999994,low
MFAP3L,0.00125055987,low
AADAT,0.0010080176,low
GALNTL6,0.0,low
GALNT7,0.041535136,low
HMGB2,0.21830356999999995,low
SAP30,0.01103949,low
SCRG1,0.0032911308,low
HAND2,0.0001582654,low
HAND2-AS1,0.0030570293,low
FBXO8,0.031325336,low
CEP44,0.027932381,low
HPGD,0.092466877,low
GLRA3,0.0027480589,low
ADAM29,0.0002350965,low
GPM6A,0.006926379999999999,low
WDR17,0.0012781224,low
SPCS3,0.23202800999999998,low
VEGFC,0.00022422911,low
NEIL3,0.00481323048,low
AGA,0.039602584999999996,low
TENM3,0.0,low
DCTD,0.05040480400000001,low
WWC2-AS2,8.004741e-05,low
WWC2,0.0033433305,low
CDKN2AIP,0.16750652,low
ING2,0.032828063000000005,low
RWDD4,0.04710608999999999,low
TRAPPC11,0.042373430000000004,low
STOX2,0.0004472799,low
ENPP6,0.00019690742,low
IRF2,0.11750336000000003,low
CASP3,0.19635987,low
PRIMPOL,0.032840542,low
ACSL1,0.043668147000000004,low
SLC25A4,0.01445397,low
SNX25,0.020023369,low
LRP2BP,0.0033810333,low
ANKRD37,0.10324462999999999,low
UFSP2,0.06232773000000001,low
C4orf47,0.05044131002,low
CCDC110,0.0009577675,low
PDLIM3,0.0028557338200000002,low
SORBS2,0.0011347547,low
TLR3,0.0028833687000000005,low
FAM149A,0.0018386468,low
CYP4V2,0.163970576,low
KLKB1,0.00072626392,low
F11-AS1,0.0,low
FAT1,0.0022703816,low
FRG1,0.14639071,low
PLEKHG4B,0.0006143945,low
CCDC127,0.050246038,low
SDHA,0.23841585,low
PDCD6,0.08183535999999997,low
AHRR,0.0014075109000000001,low
EXOC3,0.028575279999999995,low
SLC9A3,0.031022215,low
CEP72,0.008945960999999999,low
TPPP,0.0103832968,low
ZDHHC11B,0.00355428304,low
ZDHHC11,0.00158056615,low
BRD9,0.10263976999999999,low
TRIP13,0.0024314900000000006,low
NKD2,0.000517646,low
SLC12A7,0.11120532999999999,low
SLC6A19,0.00044801983,low
SLC6A18,0.0,low
TERT,0.0023721046,low
CLPTM1L,0.014371809999999999,low
LPCAT1,0.060445495,low
MRPL36,0.08084516,low
NDUFS6,0.04959034000000001,low
IRX2,0.0,low
C5orf38,0.00027222376,low
MED10,0.23163887999999994,low
UBE2QL1,0.00030286075,low
NSUN2,0.11154414800000001,low
SRD5A1,0.024292971000000003,low
ADCY2,0.0005490025,low
C5orf49,0.00016421181,low
MTRR,0.07500917100000001,low
FASTKD3,0.011987634,low
MIR4458HG,0.015524537,low
SEMA5A,0.0023248398,low
SNHG18,0.00297267,low
CCT5,0.18079184,low
CMBL,0.0035514530000000004,low
MARCH6,0.13331188000000002,low
ROPN1L,0.0019026844,low
ANKRD33B,0.006531601,low
DAP,0.11131294000000001,low
CTNND2,0.0009470406,low
DNAH5,0.0,low
TRIO,0.005901507699999999,low
ANKH,0.08327446000000001,low
FBXL7,0.0002311954,low
ZNF622,0.06591263,low
MYO10,0.000561826,low
BASP1,0.0071608552999999995,low
C5orf17,0.00423639107,low
CDH6,0.0,low
DROSHA,0.046664817000000004,low
C5orf22,0.06371584,low
PDZD2,0.0025073723,low
GOLPH3,0.293382476,medium
MTMR12,0.048947748,low
ZFR,0.13408641,low
SUB1,0.4208678000000001,medium
NPR3,0.0,low
TARS,0.08432108999999999,low
ADAMTS12,6.7395136e-05,low
SLC45A2,0.00024260955,low
AMACR,0.0185537406,low
C1QTNF3,0.0026056938,low
RAI14,0.001960714,low
TTC23L,0.00037887236,low
RAD1,0.022181340000000008,low
BRIX1,0.029872110000000007,low
DNAJC21,0.035752599999999995,low
PRLR,0.0003118692,low
SPEF2,0.0126198244,low
IL7R,0.5834531000000001,high
UGT3A2,8.770792e-05,low
LMBRD2,0.045397573,low
SKP2,0.021267464,low
NADK2,0.0074191,low
SLC1A3,0.00018454382,low
NIPBL,0.23313837,low
NUP155,0.03725489800000001,low
WDR70,0.055188991,low
GDNF,0.00011526515,low
EGFLAM,0.0,low
LIFR,0.0012308178,low
LIFR-AS1,0.0,low
OSMR,0.00156943986,low
RICTOR,0.08310286,low
DAB2,0.004121117299999999,low
TTC33,0.051765908,low
PTGER4,0.36382174,medium
PRKAA1,0.09173843,low
RPL37,0.24683040000000034,low
CARD6,0.008257151,low
C7,0.00052912923,low
C6,0.0,low
PLCXD3,0.000103670915,low
OXCT1,0.14627165,low
C5orf51,0.075463778,low
FBXO4,0.015598227,low
GHR,0.00019467733,low
CCDC152,0.010869174999999998,low
ANXA2R,0.07699990000000004,low
ZNF131,0.12766438,low
HMGCS1,0.18357145000000002,low
CCL28,0.006060727000000002,low
C5orf34,0.0122686858,low
PAIP1,0.068664814,low
NNT-AS1,0.0070369060000000025,low
NNT,0.073124357,low
FGF10,0.0002922052,low
