gene,H_statistic,p_value,FDR
P4HA2,284.6969325783503,2.0393677354618944e-61,3.5143523069238687e-60
NFIL3,284.6745151416225,2.0622743889353602e-61,3.549895106883091e-60
ANGPTL1,284.465927065919,2.2881406310979526e-61,3.9343377193939493e-60
YTHDC1,284.3016929046753,2.4832541867377514e-61,4.2651124061618266e-60
PCDH20,283.84863069479087,3.112135352264544e-61,5.339353717374705e-60
SQLE,283.7470593379791,3.273687663093003e-61,5.610336313368966e-60
ICAM2,283.5641235199851,3.5860982498387137e-61,6.138974132644689e-60
ATCAY,283.41491817880285,3.862853357952266e-61,6.605479242098374e-60
KIF1B,283.3785469855347,3.9334936363407895e-61,6.718890721745229e-60
CHD6,283.10795120834916,4.50123385591892e-61,7.680230266661658e-60
YWHAG,283.0309871277683,4.6771951091305964e-61,7.971723230359388e-60
THBS1,282.85228052169447,5.112754527194206e-61,8.704548489898144e-60
B4GALNT1,282.77119016661135,5.3235539798974704e-61,9.053532620894485e-60
LAMP1,282.40396941602063,6.392377727583674e-61,1.0859365700756502e-59
ICA1,282.391753783753,6.431402546042617e-61,1.0913746457902853e-59
RTN1,281.7673187783746,8.77854841597817e-61,1.4880500207084565e-59
RPLP2,281.33878507429296,1.086799518844791e-60,1.840227128698998e-59
CNN2,281.33463943303286,1.0890466282669098e-60,1.8420276720066722e-59
TRAPPC5,280.4315537182387,1.7078738937242535e-60,2.88558367646505e-59
ANKS1B,280.1262026783521,1.9885065879974654e-60,3.356090131868607e-59
MYO1B,279.5193824026076,2.690474064738681e-60,4.535911909143945e-59
TOMM22,279.3373884894623,2.945831202332589e-60,4.961047547564656e-59
SLFN11,279.14704289539793,3.2388729235293396e-60,5.448659628436763e-59
PBX1,278.9263813183245,3.6152593648684626e-60,6.0752754834468846e-59
PAQR6,278.51304852677833,4.4419513587531977e-60,7.456440678916776e-59
KIF2A,278.1517035504655,5.31813008140725e-60,8.917610150514893e-59
TXNL4A,277.93593917498794,5.921671149760678e-60,9.918958531908064e-59
ATF3,277.6818216130919,6.720908749679347e-60,1.1245597962769926e-58
SPATS2,277.34077306068315,7.965642110224192e-60,1.3314001812803292e-58
DNM1L,277.3052771298756,8.107762865355485e-60,1.3537006217574753e-58
SBSPON,277.0724888491754,9.104776899916959e-60,1.5185362630183044e-58
MAGEF1,277.05848360037,9.168527913407351e-60,1.527531722275501e-58
ACP1,276.93275003784584,9.761227720184709e-60,1.624539727848067e-58
XRN2,276.89465047184416,9.948279929914726e-60,1.6539015383483232e-58
RAD21,276.6975085396045,1.0974968212421008e-59,1.8226411990766626e-58
AHCY,276.56810090669995,1.1705849266404996e-59,1.9419479790461423e-58
TMBIM1,276.4286124934689,1.2548265199256643e-59,2.079484076311317e-58
NUDT11,276.39003368948914,1.2791776976652196e-59,2.117583420571115e-58
KCNK2,276.1607159628923,1.4339950162078339e-59,2.3713492505005424e-58
HSPB3,275.9071432472091,1.6270923743151198e-59,2.68781151132883e-58
PKIA,275.459480902249,2.033624538174103e-59,3.3558039701513484e-58
ZC3H15,275.1784244524424,2.339275254149146e-59,3.856087100615981e-58
C19orf48,275.03781387757437,2.5090212357140314e-59,4.1315216348091055e-58
SSPN,274.3172732310056,3.592545087526917e-59,5.9094708358357675e-58
SLC25A36,274.18413563125836,3.838910915261638e-59,6.308056256851779e-58
FCGRT,273.8688526743387,4.491824937997789e-59,7.373131630821055e-58
UBE2T,273.81204481357236,4.620763815935447e-59,7.576786695444836e-58
BPGM,273.79304301612393,4.664713740548453e-59,7.640801107018365e-58
BOD1L1,273.74907711237864,4.7680132299135605e-59,7.80179325664405e-58
PARP10,273.44847909010105,5.538276476043541e-59,9.052638681062347e-58
CDC34,273.2597826464111,6.084161485105461e-59,9.934484456424563e-58
HNRNPM,273.2475891142453,6.1212329124153055e-59,9.984539344873644e-58
BTF3L4,273.1391862549133,6.460895945470116e-59,1.0516702267006468e-57
FBXW7,273.1391528754965,6.461003384909828e-59,1.0516702267006468e-57
QPCT,273.1075287768381,6.563599808332648e-59,1.0672536741636817e-57
PAICS,273.0927794151906,6.612005928475749e-59,1.0740023408456276e-57
SRSF10,272.96322045581036,7.052844512105922e-59,1.14441411316872e-57
HDDC2,272.69664000666484,8.0545426169158e-59,1.3055910173106954e-57
TP53BP1,272.41088076197235,9.286812976877398e-59,1.50376791605816e-57
CAMK4,272.3748463903851,9.455030770208038e-59,1.529415112424192e-57
CYSTM1,272.3476781371105,9.583870891241663e-59,1.548646053360452e-57
RCN2,272.25232861445875,1.0050099365544028e-58,1.62229871605011e-57
KMT2A,271.75773772040543,1.2858118773777292e-58,2.0734216190543878e-57
HSPA4,271.6674637819833,1.3449574655758842e-58,2.1665510478081093e-57
IMPDH2,271.2905831016632,1.622736078048895e-58,2.6113129380060865e-57
EGR1,271.1278987727124,1.7597259554279563e-58,2.8288321892990113e-57
PLP2,271.0101652557856,1.866022700881188e-58,2.9966129255327316e-57
PHF6,270.7520021655925,2.1221246243941353e-58,3.404369204144035e-57
EIF1AY,270.74415096816466,2.130440942852972e-58,3.4141906809201956e-57
ZNF804A,270.7352122050571,2.1399489376795223e-58,3.4258997344887907e-57
UBA7,270.16707053289565,2.840017252658839e-58,4.5419844263745317e-57
HSPA2,269.9934918511288,3.0965248763750845e-58,4.947127679802124e-57
MMP3,269.976082387279,3.123496981787295e-58,4.985101182932523e-57
YY1,269.9307375815524,3.194856693917835e-58,5.0937669071778103e-57
UBE2C,269.80245242221434,3.405694463742105e-58,5.424361468811759e-57
SYPL1,269.7012181283909,3.5818511667065985e-58,5.699098773529794e-57
H3F3B,269.55394950389785,3.8545064560925695e-58,6.126657299617618e-57
TTC9B,269.17999984785854,4.643780373891099e-58,7.373659836542795e-57
MT-ND4L,269.14548818539475,4.724307377152406e-58,7.49387839917111e-57
ATXN7L3B,268.79892455356304,5.614560317134729e-58,8.896962636958605e-57
NXN,268.40072471558625,6.846430396940048e-58,1.0837975931514148e-56
TAPBPL,268.2356249432743,7.433314855150615e-58,1.1755062241971415e-56
DOCK10,268.13154391184025,7.828882681932014e-58,1.236804501660346e-56
FAM136A,267.6411902979382,9.99503170664202e-58,1.5774106327287675e-56
CTNNA1,267.489502759196,1.0779547040778799e-57,1.6994987994078915e-56
PLEKHS1,266.5709780729906,1.7033904458861056e-57,2.6828399522706163e-56
AIF1L,266.41340077154143,1.84248616999894e-57,2.898981525920476e-56
SP110,266.04398549234196,2.214739611085507e-57,3.4811679886971287e-56
PTRHD1,265.7229634375639,2.598791860633128e-57,4.080706371676297e-56
KDM5B,265.2849110407444,3.232494293028939e-57,5.070649565909609e-56
IGFBP6,264.9464185411162,3.8261791402048763e-57,5.995888580133744e-56
DDX17,264.75197995119726,4.215303752747308e-57,6.599028339688215e-56
SPIN1,264.5397845721794,4.685260113477714e-57,7.327370113148414e-56
GINS2,264.4681232164467,4.8555270870948816e-57,7.586029819506371e-56
MZT2A,264.39163177108696,5.044102965881162e-57,7.872746865805091e-56
TMEM50A,264.2322012332384,5.461020961358949e-57,8.51492456710487e-56
GPR17,264.1868981628569,5.585657799347713e-57,8.700542644209186e-56
TIA1,264.1300966953376,5.745955579938757e-57,8.9412814779427e-56
SFXN1,263.7120985334436,7.076004022440149e-57,1.0999969889429686e-55
XRCC5,263.3668419626612,8.403829608846595e-57,1.3051097060205775e-55
CDKN2D,263.2753982111524,8.795472074905414e-57,1.3645697004746077e-55
EIF5A,263.0288609041549,9.944710429258407e-57,1.5413310656343633e-55
HIST1H4C,261.9704807741153,1.684796839290581e-56,2.608669016537386e-55
KCTD11,261.86979897249665,1.771444187146864e-56,2.7401036775539115e-55
NLGN4X,261.7079958409283,1.9201244570796353e-56,2.9671357176381533e-55
BRD4,261.69959039544534,1.9281804579629725e-56,2.976628581980339e-55
COX20,261.28228650607633,2.373668947156946e-56,3.660719770734315e-55
IL10RB,261.0845035002786,2.6194191060138668e-56,4.0357208622457204e-55
RNMT,261.0790908508552,2.6264906862528625e-56,4.042613409374955e-55
DDX5,261.0207642104308,2.7039159288024543e-56,4.157671518586461e-55
MMP19,260.58543626453337,3.3586421678057473e-56,5.1593120210488876e-55
SYNCRIP,260.3053785973794,3.8614086017407347e-56,5.925777046517512e-55
METAP2,260.2302330253973,4.0086781972785876e-56,6.145718367276069e-55
UBE2I,259.69720705019824,5.227625461255747e-56,8.006602342775657e-55
HAS2,259.1750467399386,6.780417239282107e-56,1.0374638413025454e-54
RAMP1,258.9283418588759,7.666947411128599e-56,1.1719584348189798e-54
DPYSL5,258.77889343985987,8.25943585102327e-56,1.2612863717151432e-54
CTBP2,258.7618351948979,8.329910404973269e-56,1.2708013314881278e-54
MIAT,258.67862642842186,8.682395798087034e-56,1.3232787562588867e-54
CELF3,258.6371048248924,8.863827383476046e-56,1.3496087858539213e-54
CNTFR,258.4328859698835,9.812883350145384e-56,1.492651787014783e-54
TOP2A,258.3290446355436,1.0333772434013023e-55,1.570349930133561e-54
FSD1,258.27560759940474,1.0612507723642374e-55,1.61113397743999e-54
SCG2,257.91590683040243,1.2694796257878499e-55,1.9253774324449055e-54
ASS1,257.714411747726,1.4034967999550168e-55,2.126564138666019e-54
MAP2K2,257.4202879970348,1.6249257623689904e-55,2.4596760494381184e-54
CSNK2A1,257.1746202248157,1.8364278230176103e-55,2.777128605828672e-54
IL16,257.0864238173738,1.9188965461095287e-55,2.899024189709745e-54
ATAT1,256.68473776704127,2.3439030477022174e-55,3.5376794689907085e-54
COBL,256.32463525773113,2.8043512597748868e-55,4.228537786178005e-54
UFC1,256.2195506706076,2.955036734446247e-55,4.4514352976493756e-54
PTN,256.06792293266574,3.1868445364888985e-55,4.79598528358837e-54
TRADD,255.6505997395142,3.923105732293062e-55,5.898304183595395e-54
NDRG1,255.19676530962386,4.918085427497495e-55,7.387097233329008e-54
THSD7A,255.1305533677106,5.0829741155518844e-55,7.627402141957848e-54
TBCA,255.06638721573827,5.248040817254293e-55,7.867510901473415e-54
JOSD2,254.86594910402383,5.798990581253015e-55,8.685090705955551e-54
YTHDF2,254.6913738744821,6.325768542744887e-55,9.464931182082037e-54
MSH6,254.5533033195808,6.776073404191898e-55,1.0128960445977918e-53
RCOR2,254.1859392133929,8.136526329805395e-55,1.2150910385614373e-53
MDH2,253.96626649527022,9.077245371987523e-55,1.3542762726126352e-53
A2M,253.86573295423432,9.543317000678784e-55,1.4224478529460015e-53
GSTK1,253.60856137286777,1.084738557315694e-54,1.615274324439188e-53
EPAS1,253.07333399776417,1.4160971309389264e-54,2.106681401007709e-53
CCNB2,253.05166974459866,1.4314590588728638e-54,2.127500899247434e-53
GPI,252.9982505643741,1.4700539468832772e-54,2.18277762093995e-53
SEMA3C,252.68711654778966,1.7164456068578276e-54,2.546197339210167e-53
CDKN2C,252.36329486074507,2.0168367932719036e-54,2.988952127628961e-53
RSPO3,252.15453581942418,2.2378136132093785e-54,3.313284265951583e-53
DCAF7,252.1313058670534,2.2638538308762176e-54,3.3486529907095837e-53
DNASE2,251.97629924217892,2.4455421399397475e-54,3.6139678290220713e-53
IGF2BP3,251.7798848805568,2.6968574110587347e-54,3.9815747792680237e-53
PRKAR2B,251.1059872742726,3.7723813084654317e-54,5.56417303706451e-53
CCNG2,251.06239604098081,3.8551732314440795e-54,5.680904418039898e-53
ISLR,250.99759240992438,3.9816236929872694e-54,5.861688390404437e-53
SOX12,250.91759721209098,4.1434516543738516e-54,6.094163628895227e-53
UBE3A,250.65171733292024,4.730085104090328e-54,6.950411171364456e-53
LSM4,250.44401207043995,5.245573581421606e-54,7.700600990613359e-53
RABAC1,249.9987266170599,6.547901163216019e-54,9.603382657945756e-53
GDI2,249.9119153859561,6.837197328268743e-54,1.0018232356420897e-52
MDFI,249.74268417522492,7.438412770087383e-54,1.088891261668201e-52
PRKDC,249.67053555078468,7.710541955042211e-54,1.1276667609249234e-52
NR1D1,249.47274328614466,8.508719697227439e-54,1.2432318047751754e-52
PBX3,249.20080071717393,9.742733835237121e-54,1.4222015122901016e-52
APOA1,248.79337203523372,1.1934393654137369e-53,1.7404976537210084e-52
LSM5,248.71524357917528,1.2407894096668726e-53,1.8078580527927157e-52
ATP6V1G2,248.6953272563372,1.2531573383451442e-53,1.8241703781093347e-52
FEZ1,248.19189000437805,1.6102343707067807e-53,2.341762340426936e-52
SRP72,248.16853399878536,1.6290728726780152e-53,2.366947056185116e-52
KCNMB4,247.212784499206,2.6220904540363407e-53,3.8061893241846544e-52
GLRX5,247.19556712500483,2.6446692867813814e-53,3.835386651594136e-52
MPPED2,247.11669569293986,2.7506120705078117e-53,3.985314192660341e-52
ANGPTL7,247.0496521663684,2.8439975099712683e-53,4.116785604898875e-52
HNRNPK,247.0168558815889,2.890827893659603e-53,4.180685209408651e-52
SMC4,246.9344127929697,3.0119837172131923e-53,4.351855025399674e-52
CHD4,246.7166091806934,3.357051411987619e-53,4.845925512239271e-52
OLFM1,246.61434434445715,3.5324434146666597e-53,5.094379237778303e-52
QPRT,245.80034104138798,5.298117928476703e-53,7.633704915280183e-52
CYP27A1,245.77854453971457,5.355938349304417e-53,7.709875731130992e-52
CCAR1,245.6060625118343,5.836309965272713e-53,8.393606226396367e-52
PTPRE,245.54981918257215,6.002084440969021e-53,8.624047644129174e-52
FANCL,245.22408811741528,7.05907472186607e-53,1.013341898034667e-51
UBA2,245.14263257266333,7.351298639642332e-53,1.0543185081241874e-51
WASF1,244.91213535045455,8.245429422227191e-53,1.1814652600301778e-51
YWHAZ,244.64869590205376,9.401271926787747e-53,1.345843536823773e-51
REM1,244.23500515280813,1.1551912541732766e-52,1.6521995502013194e-51
PCLO,244.2322786825633,1.1567607209051515e-52,1.6529250301198402e-51
SENP7,244.05677188154138,1.2624073509211108e-52,1.8022312649250833e-51
EIF3K,244.00266976494032,1.296880283441813e-52,1.84974831261577e-51
TMEFF2,243.634061864487,1.5581757833058608e-52,2.2204004912108518e-51
BANF1,243.6131025655723,1.5745235993410018e-52,2.2416433421175963e-51
EIF1B,243.56724364557013,1.6108932553434048e-52,2.291326320511766e-51
ZFHX3,243.40858927254774,1.7433226776226996e-52,2.4774286928298473e-51
NASP,243.30791930006376,1.8329426991760323e-52,2.6024107063757517e-51
YPEL3,243.25013324785718,1.8864522211043814e-52,2.6759419336923685e-51
SLC25A5,243.0225660747476,2.112806883799939e-52,2.994297624664012e-51
SNX15,242.74232533540473,2.429208529967134e-52,3.43957360644391e-51
GNAO1,242.59515935064553,2.613911434820229e-52,3.6977341670215985e-51
MOAP1,242.5717533186431,2.6445552380121214e-52,3.737686108874353e-51
ADNP,242.39967532218836,2.881151289203477e-52,4.0683843204442204e-51
PDE4B,242.31002367616512,3.012686901239118e-52,4.250264811439884e-51
JAZF1,242.09065021542693,3.360433176561861e-52,4.736567088811514e-51
JARID2,242.01868688023623,3.483035268207199e-52,4.904933195345902e-51
SNCG,241.95302167824212,3.598806080078333e-52,5.063053215633299e-51
VDAC2,241.95133773470323,3.6018250174834926e-52,5.063053215633299e-51
F2RL2,241.81202121258332,3.860564030484647e-52,5.421862534149061e-51
PSAT1,241.45849627473714,4.6036534588442636e-52,6.45964395609338e-51
LRRN3,241.42860294977427,4.6726926123642545e-52,6.550609886576591e-51
CRTAC1,241.40511138811334,4.727672490472194e-52,6.621720218203223e-51
CYTL1,241.35927091232168,4.836827682831212e-52,6.768513990336015e-51
TM7SF2,241.2178123362308,5.1898127883242844e-52,7.255945804053386e-51
G3BP2,240.8251213261269,6.3106278218627334e-52,8.81505202298079e-51
C12orf57,240.5144079881791,7.366565726383596e-52,1.0280818768453375e-50
NBEA,239.89487750739602,1.0028568539905133e-51,1.3983383068948367e-50
IGDCC3,239.64272595664116,1.1370157491480671e-51,1.5839840709483503e-50
MMD,239.35722252875635,1.3107082704137173e-51,1.82432302288979e-50
CIB1,239.3485272852371,1.316395425593681e-51,1.830601359934162e-50
MYCBP2,239.28595158977924,1.3580576115376772e-51,1.8868512940301603e-50
TRAF1,238.91845586770296,1.6307518578873002e-51,2.263704697643557e-50
PSMB5,238.25478526527894,2.2693584001625016e-51,3.147369524503448e-50
CACYBP,238.16944785415814,2.3678638477397066e-51,3.2810622737914137e-50
TCERG1,238.01741502521836,2.5540696046768775e-51,3.5359321279694743e-50
SKP2,237.82637128239213,2.8089527605327575e-51,3.88534345836891e-50
CD81,237.52708645917537,3.2603344098460175e-51,4.50568949836713e-50
CCT7,237.14060076141624,3.952171485511937e-51,5.456942367883873e-50
SUMO2,237.00629546934778,4.2254971403880574e-51,5.829163209359802e-50
ARHGAP26,236.71624328177253,4.882004221944076e-51,6.723363580173954e-50
ACTG2,236.7161073784701,4.882334583636378e-51,6.723363580173954e-50
SOD3,236.70338155033147,4.913368529454121e-51,6.760117390524808e-50
CHGB,236.2455143607945,6.171446988541867e-51,8.483558885927561e-50
ACAP3,236.20695114757328,6.291087794237592e-51,8.640389864618815e-50
CMTM7,236.09234072416058,6.660526746143406e-51,9.13972281276345e-50
HNRNPUL1,236.07803367277953,6.708142258355606e-51,9.196951690067981e-50
ZC3H13,236.01151516697587,6.934032820753265e-51,9.498282105963165e-50
ENDOD1,235.9974436870368,6.982784467845584e-51,9.556649877233521e-50
BRD7,235.93648435461546,7.197972119340484e-51,9.842499485857405e-50
HADHA,235.84448447942543,7.535354673243145e-51,1.029478964621041e-49
CLN3,235.355074007828,9.614584797510213e-51,1.312390824860144e-49
NAP1L4,235.32654861513652,9.752111208971175e-51,1.3296346109847306e-49
TSPYL4,235.32533571774053,9.758002221865963e-51,1.3296346109847306e-49
MSI1,235.30211111374956,9.871492492781481e-51,1.3439220881904866e-49
BIRC5,235.22059425830392,1.0280384805116649e-50,1.3983659786050714e-49
CXXC4,235.08074655139725,1.1021706922846455e-50,1.4978932875669317e-49
PTP4A2,235.0384610517495,1.1256213013957152e-50,1.5284287147485799e-49
RAB3A,235.036573997575,1.1266793718693486e-50,1.52853162211499e-49
KCND3,234.77407100041899,1.283989658972819e-50,1.740432324327181e-49
IGBP1,234.39188587952867,1.5531062600476403e-50,2.103384378816478e-49
PYCR1,234.1036356162816,1.792788116404639e-50,2.4258761634237035e-49
LRRC61,233.9488423278872,1.9364196604109994e-50,2.6179518971030028e-49
HSPE1,233.63889345434487,2.259532424405346e-50,3.052134032653784e-49
MYCN,233.43896253815,2.496023664329199e-50,3.3686577832286793e-49
NT5C3B,233.4277549161877,2.509990427484132e-50,3.384572014045111e-49
NKIRAS2,233.29844806377588,2.676895317226275e-50,3.6065080546630364e-49
CTSO,233.08019706090528,2.984162548045634e-50,4.017002890150355e-49
MIS18BP1,232.90895716218796,3.2497391830619245e-50,4.370716631601263e-49
TMEM109,232.69098484803533,3.622254841055044e-50,4.867522243666454e-49
KIDINS220,232.47674776363323,4.0299687024797957e-50,5.410728471034349e-49
RUNDC3A,232.4265075409739,4.1320414107174586e-50,5.5429910682908946e-49
ARC,232.3985174331108,4.1900259292200936e-50,5.615933978001195e-49
FBXO21,232.35156404386413,4.289127988013216e-50,5.743814167080349e-49
LRPPRC,232.04049716991867,5.007579890441896e-50,6.700167727873288e-49
C9orf16,231.6180614557897,6.179684802487195e-50,8.261346667654917e-49
MAD2L1,231.24632027259594,7.436063274270815e-50,9.932410352869369e-49
PIK3IP1,231.03253794861584,8.271155641850247e-50,1.1038375037978704e-48
NUDT3,231.01290601754212,8.352392943085974e-50,1.113723963901978e-48
MAPT,230.7423276797065,9.556831892670898e-50,1.273235112002156e-48
HOTAIRM1,230.49669560185694,1.0799980516815734e-49,1.437626149034813e-48
RENBP,230.3779431918721,1.1457735316354123e-49,1.5238787970750982e-48
PLAU,230.21804688971523,1.2407102015181031e-49,1.6487353924699576e-48
FUBP1,229.644380936328,1.6508332719940387e-49,2.1918614799914023e-48
ERP29,229.48782184980223,1.7846488273769997e-49,2.367512395806777e-48
SBK1,229.28561675470934,1.9736551901363042e-49,2.6160177524455733e-48
RERE,229.2498883803507,2.0090745431631468e-49,2.6606986354180197e-48
DYNC1LI2,228.71366084952194,2.623809198496032e-49,3.4718618144385e-48
DPP6,228.437150037071,3.011032152993145e-49,3.980855678226536e-48
ZEB1,228.0285113787396,3.69032591235152e-49,4.874801487444992e-48
COL14A1,227.84179046871,4.049806845883893e-49,5.34512674544523e-48
IGKV4-1,227.6898449545276,4.368026386618783e-49,5.7602422544216e-48
SUPT16H,227.66031604422858,4.432711386518116e-49,5.84059457117768e-48
SF3A2,227.4923034223229,4.819411505378324e-49,6.344743014821666e-48
PBRM1,226.88962996281137,6.505667508391277e-49,8.557454953345448e-48
RCC2,226.8414347069155,6.663641145497581e-49,8.757847961578366e-48
HOXA4,226.760280215299,6.93836353873751e-49,9.111213082387712e-48
OSTF1,226.6280721429146,7.41037407668393e-49,9.722835666718265e-48
FBP1,226.143130830164,9.433713959666389e-49,1.2367145992111934e-47
PALM,226.13809525821662,9.457391581388631e-49,1.2387750033500714e-47
LY6H,226.10839125531618,9.598276081487469e-49,1.2561713549539656e-47
SYNM,226.02894700024845,9.98547424039173e-49,1.3057476021406363e-47
ANAPC15,225.99253806841415,1.0168107269229322e-48,1.3285131588285263e-47
SRP14,225.77255254080993,1.1344875632790956e-48,1.4810202157874166e-47
IGKV1-5,225.73964396363624,1.1532258512551955e-48,1.5042202406858422e-47
KDELR3,225.24483801922307,1.47532530481017e-48,1.922741798002601e-47
ZKSCAN1,225.01313444540992,1.6556939200423476e-48,2.156004442659328e-47
EFNA5,224.56682268188783,2.0676073635251908e-48,2.6901369718909275e-47
ZWINT,224.46420383160347,2.175970944034263e-48,2.827589853323971e-47
GPC6,224.46335902194346,2.1768862182906738e-48,2.827589853323971e-47
DSTN,224.27426313504452,2.391751088589928e-48,3.1040899657671283e-47
CDCP1,224.25782280803224,2.4114050916413306e-48,3.1269895525858957e-47
NGFR,224.07277382709302,2.644084753913674e-48,3.4258620196212056e-47
TRABD2B,223.8916813637833,2.893510625593625e-48,3.7459167092231615e-47
NUTF2,223.76400037209166,3.0833858764752754e-48,3.9884096112910853e-47
MRPL45,223.34964282071877,3.789706297689667e-48,4.897975058002402e-47
CES1,223.10979308911794,4.270286458642521e-48,5.5145168118619305e-47
ANKRD50,222.9301999261172,4.669623356855815e-48,6.025208047763959e-47
NOP58,222.88970463763383,4.7647069369915275e-48,6.1428007163649675e-47
OLFML2A,222.8439837471278,4.874389233186277e-48,6.27900421006719e-47
ARRDC3,222.72702666187843,5.166591521446176e-48,6.64990328082911e-47
GLUL,222.38012266009136,6.140417465938729e-48,7.896779850204344e-47
LDOC1,222.30607905204482,6.370955800147674e-48,8.186494071519237e-47
ZFAS1,222.01572774365252,7.36160142301677e-48,9.451640242868313e-47
NUSAP1,221.8813860999543,7.870710714363429e-48,1.0096960381385765e-46
RNF150,221.8498026160446,7.995425480022604e-48,1.0248502133000966e-46
RIC3,221.479316451147,9.614615555423323e-48,1.2313829848390314e-46
CDRT4,221.32349433393117,1.0390029974227602e-47,1.3295991482644384e-46
NRXN2,221.2748188547025,1.0644841766862414e-47,1.3610877792452426e-46
ABAT,221.0727340896792,1.1771308012858308e-47,1.5038860754358632e-46
GLCCI1,220.964881995361,1.2420511798856382e-47,1.5855257104348168e-46
SEPHS1,220.70869577294053,1.4109771087475645e-47,1.7996897368213814e-46
CAP2,220.58457872367467,1.50089595303756e-47,1.912812606487918e-46
CBR3,220.51953335410107,1.5502849854339574e-47,1.974139497408986e-46
DDX60,220.2593892489424,1.764603326092449e-47,2.245216055382224e-46
EIF3D,220.140593295299,1.8720920880746796e-47,2.3800347207949417e-46
C1QTNF2,219.89974749177523,2.1105256780170188e-47,2.6809706184181904e-46
MAN2B1,219.81412045232778,2.202421830385674e-47,2.7954230100025675e-46
IFT52,219.65080570545845,2.3889326487316517e-47,3.029680598770435e-46
TSPO,219.55404773260054,2.506800751164024e-47,3.1765738183113503e-46
IFNAR2,219.4688858126508,2.6153451101899047e-47,3.3114227225114e-46
ABCA1,219.44066781659637,2.652337554082687e-47,3.355530461713878e-46
COL4A2,219.43872915179412,2.6548981752188557e-47,3.3560414707214148e-46
EIF4G3,219.2114619548359,2.972865955457817e-47,3.754932397149277e-46
DNAJC12,219.11656987999308,3.116647658454329e-47,3.933345840487252e-46
FAM167B,218.99787414825957,3.3063251229812573e-47,4.1693456433315515e-46
ZNRF1,218.89275416967402,3.48392464775672e-47,4.389745056173467e-46
VEGFB,218.62960715792116,3.9714724218610177e-47,5.000006663153665e-46
SNRPB,218.6199737647543,3.9905608170686607e-47,5.019977111916365e-46
ZNF738,218.5368197404529,4.1591897776717335e-47,5.227879816668e-46
DRAM1,218.47793234352952,4.2829004543140795e-47,5.379032604485988e-46
CIB2,218.3387525211447,4.590112910113027e-47,5.760221531795872e-46
CXCL12,218.2494589097102,4.798717771574562e-47,6.017151268611745e-46
MARCH6,218.16651028615212,5.000984104029519e-47,6.265725736135534e-46
C14orf132,218.0827058290347,5.213996153673972e-47,6.527352706944544e-46
MAPK8IP2,217.95598024141307,5.5534611971478885e-47,6.9467371132490595e-46
FCGR2A,217.79291609353237,6.022982805991296e-47,7.528002846910085e-46
NDN,217.48631019416607,7.01596008131899e-47,8.762067000433772e-46
CCDC34,217.11647704893613,8.433913471075139e-47,1.0524468927297532e-45
IPO5,217.10354283240767,8.488382699672039e-47,1.0583952178653573e-45
SAMD1,216.9067417905606,9.361913308931766e-47,1.1663789671760386e-45
TIAM1,216.85247445267774,9.61822157959215e-47,1.1973531680002675e-45
NCOA7,216.78970839423923,9.92343354841263e-47,1.234360906849312e-45
SUB1,216.77829593264545,9.979960509891113e-47,1.2404006828627445e-45
NEFL,216.6910632691198,1.0422803541416244e-46,1.294407389528956e-45
URI1,216.66650197384908,1.055099893209651e-46,1.3092830493010667e-45
RTF1,216.5133673414379,1.1386603859046558e-46,1.4118481486105457e-45
TNPO1,216.4732697696438,1.1616129276385121e-46,1.4391607298553253e-45
PON2,216.0355847731061,1.4443353583857308e-46,1.788011337457467e-45
AGRN,215.8554099941393,1.5798395325362654e-46,1.954203733370177e-45
CFH,215.84001732665084,1.5919891682050146e-46,1.967668264212727e-45
EIF2S3,215.69948365349703,1.7073260631865119e-46,2.1085476880353423e-45
GDAP1,215.68260604083787,1.7217280738684078e-46,2.12464794270153e-45
KALRN,215.63300008030663,1.764764938281789e-46,2.1760306818227354e-45
FNDC5,215.49623704130173,1.8890701125369724e-46,2.327460017512892e-45
PFDN2,215.21696289312462,2.170764301291054e-46,2.672410070600482e-45
VCAM1,214.95164604790673,2.477194384817996e-46,3.047242831790738e-45
LYPLA1,214.85834121514375,2.594941436213842e-46,3.189564272426825e-45
APOBEC3C,214.70583167164506,2.79957311793599e-46,3.438370740978843e-45
CDK1,214.63349449817633,2.9021986292608857e-46,3.5616019613508396e-45
TTYH1,214.6034006102031,2.94599339477094e-46,3.6124982833751455e-45
IL34,214.18550505725847,3.627081113793388e-46,4.444173953680229e-45
CDT1,214.0999153557562,3.784921219571836e-46,4.6339228243711523e-45
EPB41L2,213.37306376335158,5.4344929027739715e-46,6.648281765728441e-45
CLIC1,213.2854719220549,5.676635612991063e-46,6.939051592596539e-45
CKAP2,213.10548529184044,6.208590139624525e-46,7.583349384827098e-45
WIPF1,212.97742158470848,6.6171708542875764e-46,8.076062404985802e-45
TPR,212.95348221144505,6.6964793460376704e-46,8.166451026935125e-45
DUSP8,212.48739799083194,8.444696852760439e-46,1.0290362390431103e-44
SMC2,212.4740581473087,8.500946203751884e-46,1.0350799990342963e-44
KLF9,212.46093260158383,8.55665760010866e-46,1.0410488578208824e-44
PCM1,212.4112321545292,8.770939952355439e-46,1.0662859109265859e-44
SNRPC,212.30810339872278,9.232850175686197e-46,1.1215642590464707e-44
TATDN1,212.2933988507072,9.300663669662434e-46,1.1289206502622241e-44
IGHM,212.23190151958545,9.589712507814552e-46,1.163098334638365e-44
