gene,H_statistic,p_value,FDR
ISG15,3845.400544362055,0.0,0.0
TNFRSF14,1877.5624159365761,0.0,0.0
RPL22,6998.573890371778,0.0,0.0
PDPN,7692.554396686496,0.0,0.0
MFAP2,7294.495658272353,0.0,0.0
NBL1,5184.036329845406,0.0,0.0
CAMK2N1,2313.9901162800397,0.0,0.0
HNRNPR,1981.6566082404,0.0,0.0
RPL11,6925.974539075594,0.0,0.0
PNRC2,2023.7817228778115,0.0,0.0
SRSF10,3239.4334501045564,0.0,0.0
STMN1,14045.343196768692,0.0,0.0
HMGN2,8367.023326007571,0.0,0.0
IFI6,2615.3333604841214,0.0,0.0
KHDRBS1,2797.6587029113207,0.0,0.0
MARCKSL1,7594.918692217552,0.0,0.0
SFPQ,2160.8825836375827,0.0,0.0
ZC3H12A,3223.652728929731,0.0,0.0
BMP8A,1721.4789850996603,0.0,0.0
RPS8,12543.618651410832,0.0,0.0
NASP,1884.1821862383217,0.0,0.0
UQCRH,1611.4018555131224,0.0,0.0
BEND5,2210.695165645139,0.0,0.0
GPX7,1641.0199276668718,0.0,0.0
TMEM59,2969.8748517464555,0.0,0.0
JUN,3740.5645726591074,0.0,0.0
PDE4B,3390.9139821186623,0.0,0.0
SGIP1,8385.027859910655,0.0,0.0
SERBP1,2268.519053459396,0.0,0.0
PTGER3,1968.6997522667195,0.0,0.0
DNAJB4,2289.2827401641493,0.0,0.0
GBP3,2465.7153705849373,0.0,0.0
GBP2,3386.8798894536085,0.0,0.0
GBP4,2309.4123293559223,0.0,0.0
RPL5,13764.80681132695,0.0,0.0
F3,5493.577491596335,0.0,0.0
VCAM1,2813.0344656793204,0.0,0.0
GSTM2,2739.6663991540972,0.0,0.0
GSTM5,1575.1198636498007,0.0,0.0
CHI3L2,2362.3629943095275,0.0,0.0
OLFML3,1676.770327337716,0.0,0.0
PHGDH,4064.1784040405387,0.0,0.0
NBPF10,1816.46253147179,0.0,0.0
ECM1,5934.367918976009,0.0,0.0
MCL1,3512.120004278285,0.0,0.0
CTSS,4316.436955559289,0.0,0.0
CTSK,13414.6801121293,0.0,0.0
MLLT11,3581.017605487239,0.0,0.0
S100A10,2593.2591360800757,0.0,0.0
S100A11,4672.621160855848,0.0,0.0
S100A6,19882.25050677569,0.0,0.0
S100A4,15151.479777436587,0.0,0.0
S100A3,3621.274556838908,0.0,0.0
S100A13,4936.740374479465,0.0,0.0
ILF2,2257.5283511350667,0.0,0.0
KRTCAP2,2017.9915073192922,0.0,0.0
SSR2,1455.1992462502776,0.0,0.0
MEX3A,2780.3738753029907,0.0,0.0
LMNA,6280.272382514884,0.0,0.0
CRABP2,2341.590631202576,0.0,0.0
TAGLN2,6704.1867248103745,0.0,0.0
ATP1B1,1980.5834611674784,0.0,0.0
PRRX1,4557.124913995531,0.0,0.0
CACYBP,2646.304552780598,0.0,0.0
ABL2,4999.767201883981,0.0,0.0
QSOX1,2928.6500993834497,0.0,0.0
PTGS2,4676.602934031627,0.0,0.0
CFH,8953.461946800242,0.0,0.0
CHI3L1,20903.46410960257,0.0,0.0
BTG2,1704.392709857947,0.0,0.0
ZC3H11A,2549.3783099763023,0.0,0.0
NUCKS1,2126.7080653368635,0.0,0.0
DYRK3,2827.364987291309,0.0,0.0
IL24,2952.990367069629,0.0,0.0
CD55,1528.7079885526095,0.0,0.0
HSD11B1,1574.6765564513767,0.0,0.0
ATF3,2654.985198686995,0.0,0.0
BATF3,1971.7607357260974,0.0,0.0
CENPF,1706.7343141592326,0.0,0.0
H3F3A,6722.223758446668,0.0,0.0
GUK1,2089.987162709773,0.0,0.0
HIST3H2A,1690.1122651727605,0.0,0.0
AGT,6190.669041952092,0.0,0.0
GREM2,1686.0178761783488,0.0,0.0
HNRNPU,2493.749092647563,0.0,0.0
RPS7,10290.763047212131,0.0,0.0
ODC1,1519.3353910890708,0.0,0.0
CDC42EP3,1503.5742712045706,0.0,0.0
PKDCC,2319.2362338541166,0.0,0.0
EPAS1,6751.514942262177,0.0,0.0
MSH6,1678.3802953889226,0.0,0.0
RPS27A,3986.724426985072,0.0,0.0
CCDC88A,1800.3791163122837,0.0,0.0
BCL11A,3128.505835330767,0.0,0.0
CCT4,1644.6240084061096,0.0,0.0
MEIS1,2388.87038349422,0.0,0.0
ANTXR1,1722.8543090408416,0.0,0.0
ACTG2,2223.158086520841,0.0,0.0
REG1A,2130.8912964321494,0.0,0.0
TMSB10,2000.4067804898314,0.0,0.0
VAMP5,6877.966624518273,0.0,0.0
IGKC,4996.721643617201,0.0,0.0
IGKV4-1,2535.328946440142,0.0,0.0
IGKV3-11,1828.7329525117493,0.0,0.0
IGKV3-20,2562.9610844950275,0.0,0.0
IL1R1,4655.450846948772,0.0,0.0
FHL2,1659.2583335082295,0.0,0.0
KYNU,1471.441116869087,0.0,0.0
TNFAIP6,1569.3711038425347,0.0,0.0
NR4A2,6956.396008615203,0.0,0.0
KLHL23,1608.4605479700188,0.0,0.0
CHN1,1631.2254335462644,0.0,0.0
HNRNPA3,2841.4497779601147,0.0,0.0
UBE2E3,1621.2334724385812,0.0,0.0
PDE1A,1903.9443908997143,0.0,0.0
ITGAV,1708.7018312838982,0.0,0.0
STAT1,3105.958709636958,0.0,0.0
HSPD1,4847.435507564664,0.0,0.0
HSPE1,2405.502408189487,0.0,0.0
NBEAL1,2930.97395372299,0.0,0.0
EEF1B2,2723.3081897329034,0.0,0.0
RPL37A,1459.654405332868,0.0,0.0
DES,3343.35017906155,0.0,0.0
SP100,1447.1076423578245,0.0,0.0
ITM2C,2636.0432548770787,0.0,0.0
NCL,4284.678910548251,0.0,0.0
COL6A3,2089.1830342273793,0.0,0.0
CHL1,2262.2420059513656,0.0,0.0
BHLHE40,6792.452113323562,0.0,0.0
RPL32,3648.51134079267,0.0,0.0
ANKRD28,3489.286935353407,0.0,0.0
ZNF385D,2047.7429398529266,0.0,0.0
RPL15,4300.806661360865,0.0,0.0
RPSA,5573.021239873483,0.0,0.0
EIF1B,2209.185634409544,0.0,0.0
RPL14,5744.639175096688,0.0,0.0
CLEC3B,1552.3022230735014,0.0,0.0
CDCP1,2475.3912141131227,0.0,0.0
SMARCC1,1452.6147008722546,0.0,0.0
TREX1,1882.627940333365,0.0,0.0
COL7A1,3622.6550527884456,0.0,0.0
RPL29,5223.144366412561,0.0,0.0
ATXN7,1861.7723582666022,0.0,0.0
ROBO2,1552.1283870623085,0.0,0.0
MTRNR2L12,1565.6581625218294,0.0,0.0
COL8A1,1494.4127254863768,0.0,0.0
FILIP1L,4281.190095544079,0.0,0.0
SENP7,1687.0741298004996,0.0,0.0
RPL24,7556.812943854174,0.0,0.0
NFKBIZ,3290.8946060948983,0.0,0.0
COX17,1454.6200221762488,0.0,0.0
PARP14,1754.1997372299386,0.0,0.0
PDIA5,1974.7073618995132,0.0,0.0
H1FX,4195.452078835075,0.0,0.0
RBP1,2233.295850409229,0.0,0.0
ATP1B3,1702.9017487815222,0.0,0.0
TM4SF1,4765.688139289077,0.0,0.0
PFN2,1992.164116612798,0.0,0.0
MME,3658.553522071564,0.0,0.0
CCNL1,2391.76656478882,0.0,0.0
BCHE,3621.824544542085,0.0,0.0
TNFSF10,4596.528054032928,0.0,0.0
FXR1,1888.6242349066874,0.0,0.0
IGF2BP2,4159.929286170091,0.0,0.0
TRA2B,1561.6801379544531,0.0,0.0
EIF4A2,1645.283897356923,0.0,0.0
MASP1,3627.11285731252,0.0,0.0
APOD,2684.359199254036,0.0,0.0
RPL35A,3632.1146528672944,0.0,0.0
SPON2,3790.902459789613,0.0,0.0
C4orf48,2902.998996391415,0.0,0.0
CYTL1,2400.5417049831226,0.0,0.0
NKX3-2,1528.6026124492564,0.0,0.0
LAP3,3320.4313059852916,0.0,0.0
SOD3,13546.475315505033,0.0,0.0
RELL1,3210.870346381665,0.0,0.0
RPL9,3866.78697027779,0.0,0.0
SHISA3,1534.3194092228737,0.0,0.0
TMEM165,1502.7882436887164,0.0,0.0
IGFBP7,15313.064848620555,0.0,0.0
SULT1E1,1530.2381551931767,0.0,0.0
FDCSP,5371.663369116064,0.0,0.0
CXCL6,5263.517611602036,0.0,0.0
CXCL1,7696.6140797312855,0.0,0.0
CXCL5,2565.077348905187,0.0,0.0
CXCL3,2784.6500030292127,0.0,0.0
CXCL2,6148.619008727994,0.0,0.0
EREG,1561.1069421566767,0.0,0.0
AREG,3284.2371058899926,0.0,0.0
CXCL10,1829.3122730828363,0.0,0.0
HNRNPDL,5103.918812556234,0.0,0.0
SNCA,1780.5573604387953,0.0,0.0
ADH1B,2195.99221933932,0.0,0.0
H2AFZ,1705.5248524239519,0.0,0.0
LEF1,1505.151193203299,0.0,0.0
MAB21L2,3676.015695507371,0.0,0.0
RPS3A,7096.417186983479,0.0,0.0
TDO2,7111.130010557158,0.0,0.0
CPE,3009.2340853690166,0.0,0.0
HMGB2,5042.843294066839,0.0,0.0
HAND2,1863.3689394031946,0.0,0.0
NPR3,2638.493840246019,0.0,0.0
C1QTNF3,1888.9503998101934,0.0,0.0
IL7R,5142.1291584844,0.0,0.0
OSMR,3006.0541656944733,0.0,0.0
RPL37,4371.222509614612,0.0,0.0
ITGA2,1700.47639722341,0.0,0.0
FST,3253.1240026902465,0.0,0.0
IL6ST,2379.756994104589,0.0,0.0
BTF3,3646.4431107997034,0.0,0.0
HEXB,2768.584608009568,0.0,0.0
NSA2,2004.6720963372472,0.0,0.0
F2RL2,1803.5139392875342,0.0,0.0
F2R,1458.9998081229521,0.0,0.0
RPS23,8476.523368336766,0.0,0.0
HAPLN1,1693.997723506238,0.0,0.0
EDIL3,2400.8553544502356,0.0,0.0
GLRX,2167.014810590725,0.0,0.0
TSLP,1641.354162938226,0.0,0.0
NREP,10149.692566296715,0.0,0.0
SEMA6A,1666.0030921035386,0.0,0.0
PRR16,2774.135840155938,0.0,0.0
LMNB1,2108.5917658030744,0.0,0.0
FBN2,2095.241908209756,0.0,0.0
RAD50,1748.556742217659,0.0,0.0
CXCL14,7605.554055598493,0.0,0.0
TGFBI,2575.946862154061,0.0,0.0
EGR1,3969.5520722350725,0.0,0.0
MATR3,10330.947855810133,0.0,0.0
MZB1,2572.9054250030235,0.0,0.0
CYSTM1,2710.611532201508,0.0,0.0
TAF7,2774.0446972644595,0.0,0.0
RBM27,1930.2878019408822,0.0,0.0
DPYSL3,1474.4979181102922,0.0,0.0
CD74,5254.231791317008,0.0,0.0
RPS14,2642.31427266893,0.0,0.0
GPX3,2522.9072225614905,0.0,0.0
ATOX1,1563.8726445470481,0.0,0.0
RNF145,2062.47313114871,0.0,0.0
PTTG1,1947.7470636995663,0.0,0.0
LCP2,1467.2161562095641,0.0,0.0
NPM1,10207.122581592335,0.0,0.0
DUSP1,4771.048839582598,0.0,0.0
ATP6V0E1,3082.6696883670875,0.0,0.0
BOD1,1544.6765281348203,0.0,0.0
DBN1,1887.2295640723257,0.0,0.0
SQSTM1,4510.854833553065,0.0,0.0
TUBB2B,2443.047445522453,0.0,0.0
TXNDC5,2022.5195039912137,0.0,0.0
SOX4,3852.3647645911483,0.0,0.0
HMGN4,2631.412443887089,0.0,0.0
UBD,4079.138816303767,0.0,0.0
HLA-F,9040.04312065341,0.0,0.0
HLA-A,20494.080262240535,0.0,0.0
HLA-E,2055.214565303225,0.0,0.0
TUBB,4743.407159848976,0.0,0.0
IER3,4345.383038156547,0.0,0.0
HLA-C,19381.521470635635,0.0,0.0
HLA-B,26360.07534095331,0.0,0.0
ABHD16A,1874.9373081251588,0.0,0.0
HSPA1A,3807.1108316776163,0.0,0.0
HSPA1B,4712.054806133468,0.0,0.0
C2,10962.550461309367,0.0,0.0
CFB,8564.455462176611,0.0,0.0
C4B,3459.085621688527,0.0,0.0
HLA-DRA,1572.2739425865589,0.0,0.0
TAP2,2300.294421517448,0.0,0.0
PSMB8,3277.001912999029,0.0,0.0
PSMB9,8315.761626484453,0.0,0.0
TAP1,3156.8246054831757,0.0,0.0
RPS18,1994.3801021769357,0.0,0.0
TAPBP,3324.54198409388,0.0,0.0
RPS10,1975.3594236957854,0.0,0.0
RPL10A,3148.3227604091635,0.0,0.0
CDKN1A,2091.889399359123,0.0,0.0
MDFI,6124.805492973069,0.0,0.0
HSP90AB1,9394.629899758138,0.0,0.0
COL21A1,2393.515756330876,0.0,0.0
PTP4A1,2683.214290687201,0.0,0.0
EEF1A1,10905.984912953374,0.0,0.0
HMGN3,1523.7440524291846,0.0,0.0
PRSS35,2880.9837504887887,0.0,0.0
ZNF292,1806.4691633382604,0.0,0.0
PRDM1,4820.347845875122,0.0,0.0
LAMA4,2137.169924086598,0.0,0.0
MARCKS,6700.670976351276,0.0,0.0
HDAC2,2114.5801125108283,0.0,0.0
DCBLD1,1818.2404301454005,0.0,0.0
GJA1,3882.546700427034,0.0,0.0
SMPDL3A,2257.6613972359714,0.0,0.0
NCOA7,12418.582495252116,0.0,0.0
CENPW,1746.456752330224,0.0,0.0
RPS12,3113.988301330878,0.0,0.0
SGK1,1449.0283123100364,0.0,0.0
MAP3K5,1936.322707001313,0.0,0.0
TNFAIP3,3645.5500474887504,0.0,0.0
PERP,3287.118817383239,0.0,0.0
AKAP12,4742.205813908018,0.0,0.0
SOD2,11722.228451932368,0.0,0.0
TCP1,1703.1205620537883,0.0,0.0
DLL1,2942.117055627086,0.0,0.0
FAM20C,2758.1558988151974,0.0,0.0
MICALL2,3257.375905792259,0.0,0.0
ACTB,2656.182600907781,0.0,0.0
FSCN1,2012.8293125355658,0.0,0.0
AHR,2528.3106114825523,0.0,0.0
CDCA7L,2941.9793525325604,0.0,0.0
IL6,5540.319485866531,0.0,0.0
TOMM7,1884.2012706386106,0.0,0.0
GPNMB,1898.9695822276963,0.0,0.0
IGF2BP3,2582.646729413436,0.0,0.0
HNRNPA2B1,2326.1840493070213,0.0,0.0
SNX10,2852.6353821292905,0.0,0.0
HOXA10,1592.9256251310458,0.0,0.0
INHBA,2458.8683756279484,0.0,0.0
MRPS24,4327.357456320333,0.0,0.0
AEBP1,4465.825090652125,0.0,0.0
PPIA,3264.5838416816255,0.0,0.0
RAMP3,2441.1941176949645,0.0,0.0
UPP1,2001.7743257099828,0.0,0.0
ASL,1537.7896591016724,0.0,0.0
ELN,1882.6050983172759,0.0,0.0
HGF,2893.3022392578523,0.0,0.0
SEMA3A,2587.7922122988466,0.0,0.0
STEAP1,4918.123429750377,0.0,0.0
STEAP2,2088.546515477554,0.0,0.0
CDK6,1496.6724091050676,0.0,0.0
GNG11,1976.8483313758488,0.0,0.0
COL1A2,2113.8912536342245,0.0,0.0
PEG10,4713.606662101127,0.0,0.0
ARPC1B,7786.47631583653,0.0,0.0
MUC12,1846.5509743509497,0.0,0.0
SERPINE1,2190.2659402022855,0.0,0.0
POLR2J3,7659.353182108295,0.0,0.0
LRRC17,3787.0561529204747,0.0,0.0
NAMPT,3560.182687327816,0.0,0.0
CCDC71L,2452.9225119458993,0.0,0.0
FOXP2,3249.7665994492263,0.0,0.0
CAV2,1805.9847963846191,0.0,0.0
CAV1,2080.482896884547,0.0,0.0
WNT2,3092.595403311262,0.0,0.0
ARF5,1730.206594551703,0.0,0.0
MEST,14212.780622779454,0.0,0.0
PTN,5016.642993441643,0.0,0.0
EZH2,1538.0614853986763,0.0,0.0
RARRES2,14428.006255477198,0.0,0.0
TMEM176B,8814.912360312916,0.0,0.0
TMEM176A,8733.109264696111,0.0,0.0
ABCF2,2321.538506017203,0.0,0.0
DEFB1,2180.499550026436,0.0,0.0
CLDN23,1650.742781963149,0.0,0.0
CTSB,3066.47174749954,0.0,0.0
SLC39A14,1683.083812446697,0.0,0.0
EGR3,1736.696365867027,0.0,0.0
ADAMDEC1,4008.0805501848936,0.0,0.0
NRG1,2299.4084450237033,0.0,0.0
IDO1,2380.168356153326,0.0,0.0
RPS20,1726.2087626854543,0.0,0.0
PLAG1,1898.200975381215,0.0,0.0
FAM110B,2048.5041755441293,0.0,0.0
BHLHE22,3215.269920925633,0.0,0.0
CYP7B1,1785.6336625216484,0.0,0.0
MSC,5906.261541062309,0.0,0.0
TRPA1,8020.669863580776,0.0,0.0
RPL7,1492.9984127361938,0.0,0.0
LY96,2518.7024800300774,0.0,0.0
CRISPLD1,1497.6208779795577,0.0,0.0
ZFHX4,2800.1500648544943,0.0,0.0
STMN2,3851.146740054332,0.0,0.0
FABP5,1930.25087794679,0.0,0.0
GEM,2842.521301474504,0.0,0.0
RPL30,13001.61268813944,0.0,0.0
PABPC1,1577.851238251323,0.0,0.0
EIF3E,4320.162913077616,0.0,0.0
EIF3H,1810.587299074388,0.0,0.0
TNFRSF11B,3476.413699544773,0.0,0.0
HAS2,2147.7825697557605,0.0,0.0
TRIB1,3179.3046042248775,0.0,0.0
NDRG1,3086.2507796687146,0.0,0.0
LY6E,2582.9986215002064,0.0,0.0
LY6H,1588.1224446418403,0.0,0.0
GSDMD,2478.734277819095,0.0,0.0
EEF1D,2688.4604308456655,0.0,0.0
PLEC,1448.1428478083928,0.0,0.0
RPL8,2975.937985181644,0.0,0.0
GLIS3,2329.5638296650186,0.0,0.0
NFIB,3315.0136952121115,0.0,0.0
PSIP1,1969.881906526233,0.0,0.0
CDKN2B,2048.0858149546166,0.0,0.0
SPINK4,2263.2132180030176,0.0,0.0
CNTFR,2217.6465081375004,0.0,0.0
IL11RA,2478.1723079675744,0.0,0.0
TOMM5,1753.275509666514,0.0,0.0
KLF9,1577.6613366082345,0.0,0.0
ALDH1A1,2352.0766717584456,0.0,0.0
ANXA1,7999.682994914542,0.0,0.0
HNRNPK,1644.8104748144278,0.0,0.0
GAS1,1554.9479094638561,0.0,0.0
CKS2,1692.482957222204,0.0,0.0
OGN,5487.805362921962,0.0,0.0
ANP32B,2856.2731598237515,0.0,0.0
NR4A3,2138.638081613947,0.0,0.0
KLF4,2867.090751466491,0.0,0.0
GNG10,6081.095447367568,0.0,0.0
UGCG,1577.122687958478,0.0,0.0
TNC,3045.4556185828756,0.0,0.0
PAPPA,1668.3843808373633,0.0,0.0
GSN,2830.7298505878207,0.0,0.0
PTGS1,2936.5666439118963,0.0,0.0
RPL35,1702.1512850902595,0.0,0.0
HSPA5,3263.229001976888,0.0,0.0
PBX3,3981.5421526129207,0.0,0.0
ENG,2512.6925177573257,0.0,0.0
ST6GALNAC6,3908.3598831184754,0.0,0.0
LCN2,1628.8317634712653,0.0,0.0
C9orf16,1561.55348677598,0.0,0.0
SET,3781.5843652815324,0.0,0.0
ZDHHC12,1785.5985293902916,0.0,0.0
IER5L,2556.7528244917653,0.0,0.0
PRRX2,1483.685878686252,0.0,0.0
PTGES,1773.1974681616757,0.0,0.0
RPL7A,10192.981782093462,0.0,0.0
EDF1,1868.62913618743,0.0,0.0
PTGDS,8745.764645422265,0.0,0.0
DPP7,4496.477220070061,0.0,0.0
IL15RA,4762.174979892933,0.0,0.0
PFKFB3,3572.2438202799867,0.0,0.0
OPTN,2676.8725032355246,0.0,0.0
VIM,2778.9234914538692,0.0,0.0
CXCL12,2237.731119886652,0.0,0.0
CISD1,2351.117798051039,0.0,0.0
ARID5B,2305.8300812876046,0.0,0.0
HNRNPH3,1699.0617008848635,0.0,0.0
TET1,1499.7693649584673,0.0,0.0
PPA1,2387.7272165724307,0.0,0.0
PSAP,1862.906997474024,0.0,0.0
DDIT4,2445.4669550355948,0.0,0.0
PLAU,10126.327951439329,0.0,0.0
ZNF503,1609.456140206196,0.0,0.0
RPS24,9260.017679929846,0.0,0.0
PLAC9,1755.5839963502315,0.0,0.0
ANXA11,2231.812478407938,0.0,0.0
ADIRF,4287.242824539427,0.0,0.0
PDLIM1,3789.4136549500267,0.0,0.0
UBTD1,1600.4761288345528,0.0,0.0
GFRA1,1595.2901266937656,0.0,0.0
GRK5,2583.2888394342726,0.0,0.0
PTPRE,3884.0884515199073,0.0,0.0
IFITM2,3162.011334441477,0.0,0.0
IFITM1,2286.6053674470145,0.0,0.0
IFITM3,8495.906873365877,0.0,0.0
CD151,4422.037720695736,0.0,0.0
POLR2L,2725.545700724701,0.0,0.0
TSPAN4,1878.633585963231,0.0,0.0
CTSD,1875.4345577620863,0.0,0.0
LSP1,3183.489476298097,0.0,0.0
MRPL23,2202.2903462463946,0.0,0.0
IGF2,7119.765601058042,0.0,0.0
CD81,2205.067257503388,0.0,0.0
KCNQ1OT1,7070.20938270231,0.0,0.0
CDKN1C,2076.455402444932,0.0,0.0
PHLDA2,8278.855725506297,0.0,0.0
TRIM22,1814.6881660120268,0.0,0.0
TPP1,2367.595790709729,0.0,0.0
EIF3F,3786.334066198469,0.0,0.0
RPL27A,3026.972972049213,0.0,0.0
ADM,1753.2937350392153,0.0,0.0
MTRNR2L8,1900.9577571643842,0.0,0.0
DKK3,3973.1372489074797,0.0,0.0
MICAL2,1815.5910691029449,0.0,0.0
SPON1,1533.376899046302,0.0,0.0
RPS13,4856.386682879788,0.0,0.0
HTATIP2,3484.047326268742,0.0,0.0
CCDC34,1689.771956450616,0.0,0.0
CD59,7020.36660347877,0.0,0.0
CD44,4763.470423051425,0.0,0.0
C11orf96,4676.047573736091,0.0,0.0
CD82,4313.745004987971,0.0,0.0
MDK,15154.145121286643,0.0,0.0
C1QTNF4,2045.305937979298,0.0,0.0
SERPING1,7609.718596973127,0.0,0.0
FTH1,11681.994809642561,0.0,0.0
EEF1G,11274.29346283016,0.0,0.0
BSCL2,2292.288643093186,0.0,0.0
FKBP2,1463.379948347057,0.0,0.0
BATF2,1557.5001890150431,0.0,0.0
FAU,1465.518798510795,0.0,0.0
NEAT1,15006.200871950285,0.0,0.0
MALAT1,2544.5016078935096,0.0,0.0
POLD4,3521.5735065166996,0.0,0.0
PTPRCAP,1492.7065449123513,0.0,0.0
RPS3,6730.746673081456,0.0,0.0
PRSS23,4873.511244630554,0.0,0.0
CTSC,4023.0728963346032,0.0,0.0
BIRC3,3121.7888740384196,0.0,0.0
MMP1,6702.656792753511,0.0,0.0
MMP3,9996.80707082818,0.0,0.0
CASP4,3134.808330185545,0.0,0.0
CASP1,2046.331121013541,0.0,0.0
CARD16,5690.425457332783,0.0,0.0
NCAM1,1923.154706185497,0.0,0.0
NNMT,17237.813274307482,0.0,0.0
REXO2,1676.5175335604663,0.0,0.0
FXYD6,2199.4915218527535,0.0,0.0
THY1,2329.6950983181823,0.0,0.0
VWA5A,2236.462824801033,0.0,0.0
NTM,1758.6740465780408,0.0,0.0
CCND2,3105.387570249927,0.0,0.0
VWF,1493.9628040070452,0.0,0.0
CD9,2291.1559030213116,0.0,0.0
PHB2,1851.0528687540912,0.0,0.0
C1S,14974.670249737468,0.0,0.0
C1R,14708.10722671541,0.0,0.0
RBP5,2321.058497825214,0.0,0.0
A2M,12378.406297645211,0.0,0.0
CLEC2B,3781.781534603803,0.0,0.0
YBX3,1591.4945598221743,0.0,0.0
PRR4,2203.179209378791,0.0,0.0
EMP1,9765.262496663896,0.0,0.0
LDHB,4300.78120258058,0.0,0.0
ARNTL2,1630.6597389735641,0.0,0.0
TSPAN11,3728.9469538172043,0.0,0.0
CPNE8,2296.058321948569,0.0,0.0
NR4A1,4080.214563625182,0.0,0.0
IGFBP6,5423.925573041754,0.0,0.0
CBX5,1522.4729862392878,0.0,0.0
HNRNPA1,11609.03826486104,0.0,0.0
BLOC1S1,1704.2304800645456,0.0,0.0
CD63,11779.95657421647,0.0,0.0
MMP19,3843.587383729576,0.0,0.0
RPL41,2703.132508595162,0.0,0.0
PTGES3,1605.6991022613452,0.0,0.0
NACA,10791.325064450617,0.0,0.0
HMGA2,4102.607188125312,0.0,0.0
CCT2,1838.0995436339317,0.0,0.0
PHLDA1,10290.643001396505,0.0,0.0
NAP1L1,2122.598081240653,0.0,0.0
CSRP2,1654.9572826605242,0.0,0.0
LUM,7728.809643999546,0.0,0.0
DCN,4011.9281145080486,0.0,0.0
TMPO,1908.5305851090072,0.0,0.0
DRAM1,1793.9496757761035,0.0,0.0
ISCU,1598.7582594508453,0.0,0.0
RPL6,10356.868460888314,0.0,0.0
RPLP0,1596.927030285421,0.0,0.0
HCAR2,2509.5492137913775,0.0,0.0
RPL21,2790.551567668277,0.0,0.0
HMGB1,2472.828845319773,0.0,0.0
HSPH1,1510.5634433405785,0.0,0.0
STARD13,1535.6099346943013,0.0,0.0
POSTN,2109.4150563149487,0.0,0.0
TNFSF11,3426.1804556298152,0.0,0.0
EPSTI1,3893.891775536531,0.0,0.0
ITM2B,1863.9479219342181,0.0,0.0
PCDH9,2709.457861017121,0.0,0.0
EDNRB,4791.3322476852645,0.0,0.0
ABCC4,2298.5814618753593,0.0,0.0
CCNB1IP1,3234.571846731749,0.0,0.0
APEX1,2111.2887308904515,0.0,0.0
RNASE4,2797.979220732374,0.0,0.0
MMP14,1628.9132346767983,0.0,0.0
LRP10,1722.3318992403897,0.0,0.0
PSME1,1666.3807197924011,0.0,0.0
PSME2,3127.296139900624,0.0,0.0
IRF9,1613.7372535708043,0.0,0.0
TM9SF1,2020.2354808553441,0.0,0.0
PSMA6,2298.7066373041653,0.0,0.0
NFKBIA,4290.588566055537,0.0,0.0
PNN,2865.9251202425776,0.0,0.0
RPS29,2582.729733974433,0.0,0.0
PTGER2,1981.8212139368338,0.0,0.0
LGALS3,7388.731142365275,0.0,0.0
HIF1A,3137.160512010838,0.0,0.0
COX16,1609.4431598385158,0.0,0.0
PAPLN,2169.725916265747,0.0,0.0
NPC2,1988.46831189034,0.0,0.0
LTBP2,1918.2201398212667,0.0,0.0
FOS,3239.3165378587655,0.0,0.0
IFI27,12919.850822687544,0.0,0.0
IFI27L2,2878.6292110644436,0.0,0.0
BDKRB2,3853.631166626058,0.0,0.0
BDKRB1,1703.0082194341885,0.0,0.0
WARS,7705.753960460853,0.0,0.0
MEG3,3405.4892034685427,0.0,0.0
HSP90AA1,2464.7949919833463,0.0,0.0
TNFAIP2,2098.225259899767,0.0,0.0
CKB,1784.4492141775634,0.0,0.0
CRIP2,3723.6196405997766,0.0,0.0
CRIP1,9066.14463149408,0.0,0.0
IGHA2,10759.696471011464,0.0,0.0
IGHG4,2091.3089185303556,0.0,0.0
IGHG2,3845.969905865055,0.0,0.0
IGHA1,13092.515455275503,0.0,0.0
IGHG1,7556.617000917865,0.0,0.0
IGHG3,7317.159364474918,0.0,0.0
IGHM,8503.583321649063,0.0,0.0
IGHV3-23,1516.1277630723598,0.0,0.0
SNRPN,2752.8982367368735,0.0,0.0
MEIS2,7251.50878448177,0.0,0.0
GPR176,2185.2612636660724,0.0,0.0
SERF2,3210.9857906601414,0.0,0.0
B2M,23404.363620926986,0.0,0.0
GABPB1-AS1,1684.3118147147093,0.0,0.0
ANXA2,4194.296378288932,0.0,0.0
TPM1,1478.7367068986741,0.0,0.0
RPS27L,2103.4966485525215,0.0,0.0
CA12,2057.933985810273,0.0,0.0
IGDCC3,1558.3493590443545,0.0,0.0
RPL4,1873.04157198648,0.0,0.0
ANP32A,2253.2973043882566,0.0,0.0
PAQR5,2460.3027135465836,0.0,0.0
PKM,1620.705594262382,0.0,0.0
RCN2,1585.1474370828926,0.0,0.0
TSPAN3,2230.697542676326,0.0,0.0
CRABP1,1594.5451607253585,0.0,0.0
RPS17,9094.06827263029,0.0,0.0
ISG20,7817.275726807801,0.0,0.0
HAPLN3,6942.2691149602415,0.0,0.0
MFGE8,3967.4845231274876,0.0,0.0
IDH2,1687.6672806978806,0.0,0.0
CIB1,1748.0944826451687,0.0,0.0
NGRN,1639.6939437606097,0.0,0.0
SLCO3A1,2185.6156417259153,0.0,0.0
MCTP2,1776.5366873591108,0.0,0.0
NR2F2,2089.8336357456874,0.0,0.0
ALDH1A3,1480.4918817000205,0.0,0.0
MPG,2222.398848596083,0.0,0.0
NME4,2159.3749261821126,0.0,0.0
RPS2,2599.607320997558,0.0,0.0
NPW,2339.865511752548,0.0,0.0
