gene,H_statistic,p_value,FDR
PIGG,275.54222809285164,2.037344535416646e-58,8.287439950843169e-58
UBXN2A,275.5232290353944,2.0566497693007768e-58,8.363780790823745e-58
RBBP7,275.44928578116856,2.1335419480257616e-58,8.674209379172729e-58
SRSF3,275.36068936972123,2.229466490847917e-58,9.061834126330082e-58
CLN6,275.3050276065964,2.2919259557746166e-58,9.313270474236269e-58
MAD2L1BP,275.2893805454094,2.3097968948781026e-58,9.383436719276158e-58
DPP3,275.2548386008938,2.349743071372844e-58,9.543222447918915e-58
UBTF,275.2411086047591,2.365812385814199e-58,9.60597679870811e-58
RCOR3,275.23631904407483,2.3714438068765542e-58,9.626328163318483e-58
CNIH4,275.1882269023252,2.4287374558885626e-58,9.856325039597882e-58
LINC00665,275.1604128268732,2.4625028364111857e-58,9.990744153884318e-58
EEF2,275.01946726267465,2.6409596751083514e-58,1.0711974972321821e-57
CHPF,274.8111566795904,2.9286612347818516e-58,1.1875820609586188e-57
YTHDC2,274.80825401274626,2.9328840298168067e-58,1.1889843027786674e-57
PSMD3,274.7670201566822,2.993532728660794e-58,1.213254779261975e-57
G6PD,274.76103752582617,3.0024358332429963e-58,1.2165459968576717e-57
PARP11,274.65139315750537,3.170374879726121e-58,1.2842579013835853e-57
P4HTM,274.2901843795169,3.792963840364953e-58,1.5360564945598833e-57
CD47,274.2083232158126,3.9502622947865136e-58,1.5993418723189045e-57
ABHD10,274.1889736090456,3.988386355765335e-58,1.6143567475418815e-57
ARNT,274.1602276922346,4.0457040888918965e-58,1.6371306993753856e-57
KDM4A,274.13755622473536,4.0914901125805374e-58,1.655227602921926e-57
MORC2-AS1,273.7539299316598,4.949725681117589e-58,2.0019090833593953e-57
IGHV3-72,273.5294550343427,5.533138712447384e-58,2.2372875828977756e-57
SEMA7A,273.4787929640111,5.6740456406788955e-58,2.2936658235994485e-57
BTN3A2,273.307006082321,6.179096310232473e-58,2.497177289711054e-57
GIGYF2,273.17238472665207,6.606100924778112e-58,2.669050183927373e-57
FEM1C,273.10265975068006,6.838734322508274e-58,2.7623227464805444e-57
PHAX,273.0987477052432,6.852026693988616e-58,2.76697296133613e-57
MYC,273.01096682887635,7.157178040814396e-58,2.88944811738617e-57
TOLLIP,273.00568433324577,7.175969067710432e-58,2.896282219514384e-57
FBXL20,272.9481552588965,7.383834895663933e-58,2.9794051679960336e-57
IGSF8,272.78386979722154,8.011180873631497e-58,3.231702881223375e-57
VEZF1,272.7636358180149,8.092045369906459e-58,3.263476766950343e-57
PDXDC1,272.72315395052345,8.256288195383853e-58,3.3288514671585266e-57
SLC25A24,272.7107890870633,8.307116339737991e-58,3.348476477415259e-57
CLPTM1,272.6463515985579,8.57710710755899e-58,3.456409647517357e-57
MFSD1,272.5241149072812,9.113618805836539e-58,3.671661870286102e-57
PSMD10,272.4920933081673,9.259629301008502e-58,3.729519604735212e-57
RNF38,272.48294407392314,9.30177554385895e-58,3.745524588976304e-57
BLOC1S2,272.3393108137496,9.989140042326485e-58,4.02126256442387e-57
TBCCD1,272.07674624348556,1.1379611101989838e-57,4.5798295056338597e-57
ITPR3,272.00364482177395,1.1800090616146491e-57,4.747826314938652e-57
CNIH1,271.9886252108795,1.1888388879210014e-57,4.782115961321555e-57
SERPINF1,271.9510451886768,1.2112222200212267e-57,4.8708928749793096e-57
PSMA3,271.85181513669545,1.272371766117227e-57,5.115480695067114e-57
TMEM167A,271.78907557901533,1.3126176418835436e-57,5.275922047146705e-57
PRKAA1,271.7530207729308,1.3363193079201376e-57,5.369800020737756e-57
ANGPT2,271.6477820070264,1.4079770092238364e-57,5.656283866254e-57
KIAA1671,271.5588524020079,1.4715167922298777e-57,5.910015905140251e-57
RPL37,271.42528965139326,1.5723742134869117e-57,6.313456068461006e-57
KBTBD4,271.40784350936434,1.5860489365516094e-57,6.366719033454137e-57
MBD4,271.09055690071114,1.8565652117295743e-57,7.450701948053612e-57
PRKCZ,270.959757751699,1.981092818663175e-57,7.948400013356486e-57
MYSM1,270.9469374743666,1.9937390412508152e-57,7.997074528979986e-57
PIH1D1,270.89470268994125,2.0461046022755568e-57,8.205000838684055e-57
PIGS,270.8599751311331,2.0816780151488533e-57,8.345499768313363e-57
SRSF1,270.60248772007105,2.3654633092408545e-57,9.480757429432217e-57
RBM18,270.5889151134208,2.3814520775735862e-57,9.542380270627976e-57
SLC39A6,270.5643691263384,2.410642622063296e-57,9.656856698072162e-57
LAPTM5,270.55874090285545,2.4173860759343512e-57,9.681375920286285e-57
ARL13B,270.52951943821256,2.452702155611452e-57,9.820283392555046e-57
LARP4,270.3645604344518,2.6619644559307435e-57,1.0655396857969945e-56
EIF3J,270.2476445777125,2.8210042577705596e-57,1.128909992163678e-56
LINC00402,270.21092406856036,2.8728894713317365e-57,1.1493775761913153e-56
EIF4G3,270.135459854414,2.982533626094864e-57,1.1929367194467932e-56
ECHDC2,270.10574539049264,3.026846097239795e-57,1.2103491839965816e-56
CANT1,270.04655952338277,3.117079746315923e-57,1.246110537823956e-56
PTS,269.9595844630314,3.2545836523920845e-57,1.3006266739889149e-56
LRPAP1,269.95925112978415,3.2551221383487926e-57,1.3006266739889149e-56
DRG2,269.8788559505,3.3876339552169733e-57,1.3532257220390103e-56
SIKE1,269.4801755927757,4.1288728099406804e-57,1.6488976515835539e-56
TBCK,269.4735952494072,4.142379474291889e-57,1.653866812707139e-56
PI4KB,269.3665438694339,4.3684211581342925e-57,1.74366736188739e-56
GHITM,269.3495225745542,4.405481556684224e-57,1.7580087721193437e-56
SERTAD3,269.29993559277153,4.5152488696337976e-57,1.8013490935641944e-56
PI4K2A,269.15205948129193,4.859099574792223e-57,1.9380302998792891e-56
ERICH1,269.02002889089397,5.188171900455619e-57,2.0687486159626443e-56
ZNF675,268.94350898834404,5.388995323481132e-57,2.1482746229272094e-56
PSMC6,268.9353785520566,5.410784983734169e-57,2.156407950323382e-56
PPM1A,268.8153603236999,5.742876514311057e-57,2.2881727618655563e-56
MDN1,268.6689047184523,6.175853434609484e-57,2.460056196461021e-56
POLH,268.5221910362468,6.642322882421689e-57,2.6451893917266906e-56
KEAP1,268.50836062903056,6.68807313814371e-57,2.662726583321902e-56
RUNX2,268.48318167918006,6.772174297642584e-57,2.6955195546709998e-56
RRP7A,268.31515896534614,7.361120559913748e-57,2.929187134501639e-56
CXCL13,268.2967557646343,7.428661456844421e-57,2.9553070539805585e-56
ZNF548,268.1420112681018,8.021659129097554e-57,3.1903999611174126e-56
ASH1L,268.101872897337,8.183057565562364e-57,3.2537594877697715e-56
GADD45A,268.072783519936,8.302053147626855e-57,3.300230638868696e-56
SSR1,267.95097775138044,8.819406901593025e-57,3.5049928195057967e-56
DGCR2,267.6703562984063,1.0137336401808622e-56,4.0277324057990967e-56
SUDS3,267.5191811432199,1.092716738971834e-56,4.340436162696756e-56
PPT2,267.3985976091437,1.1601058847266254e-56,4.606939001237509e-56
RUSC1,267.34694432781083,1.1902295261566401e-56,4.725357110101451e-56
DHX29,267.2278971255875,1.2626689392123369e-56,5.011670665798877e-56
KCTD13,267.0071464883793,1.4088626237314825e-56,5.59050209575124e-56
HOXB2,266.99758923184163,1.4155608723586107e-56,5.615648094554559e-56
ZNF260,266.9824650364634,1.4262258658005398e-56,5.656513657041069e-56
MTHFS,266.6708894378992,1.6647258902233267e-56,6.600737927901571e-56
ING5,266.6279347263167,1.7005945816844045e-56,6.741240173749984e-56
SRP72,266.6116708867064,1.7143762600586517e-56,6.794139106584721e-56
CDC42SE2,266.59666857726575,1.7271879430692362e-56,6.843167928363256e-56
PSMD14,266.5517720389508,1.7661035265247527e-56,6.99556981576569e-56
CLIP4,266.4044779113074,1.9000385209183999e-56,7.524171901354651e-56
VCPIP1,266.31845422558376,1.982909977609398e-56,7.850344135954497e-56
EAPP,266.21341233577726,2.0890195425815892e-56,8.268326585671071e-56
RP9,266.1200742966855,2.188061074050469e-56,8.658128154304566e-56
SLC44A1,266.10357085712434,2.2060552433222453e-56,8.727109635605839e-56
BCL2L1,266.0730239829907,2.239752696794504e-56,8.85816209032413e-56
PTPN2,265.8201063705718,2.539279430642905e-56,1.0040228206562881e-55
SETD3,265.6742604154841,2.7298826267570023e-56,1.079112260315055e-55
FEM1A,265.40711857769236,3.1168753949486808e-56,1.2317758455838113e-55
SBF1,265.2769708316362,3.324828440578115e-56,1.313624085531587e-55
ABI1,265.25763969725136,3.3568777950427205e-56,1.3259496717360056e-55
TMEM160,265.2482444309788,3.3725657083624766e-56,1.3318079519408541e-55
NBAS,265.12282341829854,3.589148125469856e-56,1.4169752642630739e-55
MOV10,265.09310285677964,3.6424768231605406e-56,1.4376640560974086e-55
GTF2H4,265.08327806814765,3.660279481920615e-56,1.444323987447203e-55
ZNF22,265.04342449766045,3.7333914706993013e-56,1.4727997258300442e-55
APC,265.015739471948,3.7850378889447945e-56,1.4927951308834277e-55
EEA1,264.8856148638897,4.0375204478514682e-56,1.5919688156922845e-55
ANAPC1,264.6569143033303,4.5227659494642555e-56,1.7828458979797356e-55
SKI,264.49816602562845,4.893473488487957e-56,1.928487511420083e-55
SMG6,264.45212305855335,5.006570123126116e-56,1.9725581780091668e-55
GGA3,264.35745066776104,5.247395715933919e-56,2.06691819598745e-55
ACAA2,264.1833195633138,5.720999272667629e-56,2.252897054006171e-55
C14orf119,264.17913786768236,5.732883461248708e-56,2.257005296835494e-55
CLP1,264.04102935101423,6.1395650087384865e-56,2.4165017010343608e-55
ZKSCAN1,263.9225030263379,6.511510378292038e-56,2.5622488446293675e-55
STAT2,263.8737607072197,6.670930035540044e-56,2.6243155177768487e-55
C15orf61,263.76377706544184,7.045135315433962e-56,2.7708251644080902e-55
VAMP8,263.7565759895671,7.070355731420366e-56,2.7800409852400718e-55
CCR5,263.50905907147796,7.994369267175964e-56,3.1425653349376666e-55
FEM1B,263.49663765639554,8.043798125530095e-56,3.1611963968052677e-55
FCRL6,263.4479017481851,8.24070375557107e-56,3.237761467977342e-55
DNAJC17,263.23986359318144,9.136896649446439e-56,3.5889674635913035e-55
ABHD12,263.20998050188507,9.273396112239573e-56,3.64166429292722e-55
PDIA4,262.994356832746,1.032066443814767e-55,4.051903283330349e-55
GNGT2,262.9435876762161,1.0583975538468964e-55,4.1542304391965915e-55
BOD1,262.9282498840114,1.0664837545007508e-55,4.184912400611604e-55
TMEM159,262.8575478029588,1.104564520971533e-55,4.33324870238315e-55
FBXO44,262.7963281710214,1.1386345782244966e-55,4.465779966613585e-55
TALDO1,262.7875474982492,1.1436066333738661e-55,4.4841493894233286e-55
DDX59,262.78056197869637,1.1475776846563162e-55,4.498585542953038e-55
TRPV2,262.7590476912203,1.1598947252106145e-55,4.545723038278151e-55
TREX1,262.4998289092878,1.3191123970237197e-55,5.1684073680765555e-55
TRAPPC1,262.44006162987796,1.3588200796695905e-55,5.322644439058484e-55
COQ10A,262.292958906892,1.4617168381135036e-55,5.724259869559355e-55
COX19,262.257026751318,1.4880131506160911e-55,5.825771959866121e-55
IGKV1-17,262.21578616979275,1.5187778879150336e-55,5.9447230169725644e-55
DDX46,262.1186703363871,1.593760434302436e-55,6.236645726680083e-55
DTX3L,262.1099148109312,1.6006997687892686e-55,6.262224284188918e-55
ZDHHC5,262.0940605124273,1.6133423282539302e-55,6.310096396821095e-55
C12orf49,262.0632186741605,1.638223030120048e-55,6.405798151226456e-55
RPRD1B,261.9980331979656,1.6920790640269596e-55,6.614722959121735e-55
TYW1,261.9184203017017,1.7602622869884344e-55,6.879536896885165e-55
SNAPC1,261.9068865454151,1.7703654600152967e-55,6.917283691092691e-55
NRM,261.87603597913403,1.79767538364834e-55,7.022225927030337e-55
PI4KA,261.7919473268065,1.8742713767867312e-55,7.319592337328136e-55
RCAN3,261.5195601374231,2.1455168147752597e-55,8.376783003342783e-55
SEL1L3,261.51608616668835,2.1492184511435482e-55,8.389128611581407e-55
UBE2H,261.2121426459421,2.4990782008030054e-55,9.752301402581406e-55
HUS1,261.1607701653591,2.5636012038759302e-55,1.0001582915096383e-54
UCKL1,261.03276474852197,2.731713765199085e-55,1.0654780207614193e-54
AGTPBP1,260.7265659437346,3.1799446162606598e-55,1.2399949573364554e-54
MAGT1,260.50358927436463,3.5519723909962156e-55,1.3847170201308466e-54
NDUFB4,260.47462038591084,3.6033974418427286e-55,1.4044126354557256e-54
CUL2,260.4560828914427,3.6366948217711225e-55,1.4170349472199408e-54
FXYD3,260.45485909393693,3.6389038239623244e-55,1.4175404097003822e-54
TPRG1,260.40297187232545,3.733807089998196e-55,1.454145762229508e-54
GLB1,260.36104188577445,3.812303382687783e-55,1.48434462035179e-54
PREP,260.09280498234557,4.3550195590721836e-55,1.695230072230727e-54
BTF3L4,260.0239218117818,4.506441566511031e-55,1.7537333425418524e-54
PIK3C2A,259.98782778064384,4.5878756134491315e-55,1.7849775315889303e-54
METTL14,259.9521820617364,4.6697422579169865e-55,1.81637435286053e-54
PHACTR4,259.74924977024443,5.164431519520038e-55,2.008289565632267e-54
NSUN4,259.7452013850664,5.174815872600512e-55,2.011824515411857e-54
VMA21,259.71118279223543,5.262904591035e-55,2.0455594419205285e-54
BUD13,259.58987905473253,5.589396590868993e-55,2.1719157410207506e-54
NUS1,259.4663485685636,5.942703942020513e-55,2.308626141594026e-54
CENPT,259.2201880280903,6.71472317344343e-55,2.6078891126036722e-54
ZNF140,259.11618184366347,7.070332169217769e-55,2.7453160398308855e-54
SLC39A7,259.1018260730369,7.120873261880148e-55,2.764250102433225e-54
PPIL2,259.01759708081835,7.424773806984435e-55,2.881501706869371e-54
KAT2A,258.88535955815894,7.928265064637312e-55,3.076135187419922e-54
CLIP1,258.84372698533974,8.093739990969726e-55,3.139555280429299e-54
LCOR,258.8290625860416,8.152844634252658e-55,3.161693078790872e-54
TRIM21,258.64421803670575,8.93593013949779e-55,3.464511368547934e-54
CENPN,258.63036197748335,8.997575131921863e-55,3.4875417745198003e-54
TPD52L2,258.61926384246544,9.047256801921403e-55,3.5059247631972093e-54
HDAC2,258.61329794528064,9.074076873487449e-55,3.5154416434614845e-54
GTF2E2,258.59015859561663,9.178855612145264e-55,3.555148684654271e-54
APBA3,258.5788536653757,9.230485229324655e-55,3.574255388799761e-54
PHRF1,258.4856300142549,9.667460160939064e-55,3.7425299582201104e-54
GSE1,258.3599710283276,1.0289383107591994e-54,3.98230119924652e-54
EIF3H,258.3488838050972,1.0346141247622596e-54,4.003271726649788e-54
ZNF718,258.22432056544545,1.1005736994962206e-54,4.25743202440103e-54
FGFR1OP,258.19407806786575,1.1172123549162821e-54,4.3207215129063276e-54
VIM-AS1,258.1773429089778,1.1265274783174883e-54,4.3556634432733124e-54
DDX60,258.12406625334927,1.1567026444789346e-54,4.4712222808836385e-54
NELFE,258.09393377429546,1.1741257210935646e-54,4.537442850072495e-54
MCUR1,257.97294694484805,1.246764685106159e-54,4.8169608745888305e-54
TOR3A,257.949809289247,1.261159792313284e-54,4.8713667803961803e-54
PLP2,257.94559358327695,1.2638004395401674e-54,4.8803540570121666e-54
SNX14,257.9384261061036,1.2683027233921362e-54,4.896524072653971e-54
DDA1,257.8031683066688,1.3563374115226678e-54,5.235098743034487e-54
SMIM12,257.7468863280544,1.3947459999573508e-54,5.38200944684461e-54
E4F1,257.72860374093176,1.4074551629705432e-54,5.429703577841945e-54
PMEPA1,257.7160887072465,1.416221706454744e-54,5.462167916212331e-54
C9orf16,257.63891639073904,1.4714988812300666e-54,5.673956623631906e-54
LIMK1,257.520141702062,1.560819973222801e-54,6.016877789163126e-54
CLEC11A,257.4805404321125,1.5917902658001208e-54,6.134745479026892e-54
RAB43,257.47581172433064,1.5955291969550288e-54,6.147631332109006e-54
MLX,257.46649109911027,1.6029246343087544e-54,6.174595958770615e-54
CYTH2,257.4579975558122,1.609693669638455e-54,6.199134872893005e-54
YRDC,257.31271862683406,1.7300032184713417e-54,6.660812292613658e-54
DEFA5,257.2426022456991,1.7912452166469203e-54,6.894897099086326e-54
EIF2AK4,257.0739238948783,1.947602901480912e-54,7.494896611218746e-54
MAU2,256.87700166949355,2.147490730050044e-54,8.262073343253658e-54
ATL3,256.87225057009886,2.1525587591516434e-54,8.279522768067936e-54
PHACTR2,256.8463410873117,2.1804077605811978e-54,8.384565781290102e-54
ACTR8,256.774688890441,2.2593138295208768e-54,8.685843745687703e-54
TRIM56,256.70983708721735,2.3331899559637077e-54,8.96764011010328e-54
SCYL2,256.6982480408271,2.346643801343479e-54,9.017120904470358e-54
SLAMF6,256.67007167546114,2.379678509483288e-54,9.141799304901575e-54
EFTUD2,256.5617309311658,2.511089807961205e-54,9.644247342977483e-54
USP18,256.5423916933816,2.535299221084056e-54,9.734822669842881e-54
NIT2,256.5141356731909,2.5710911490882485e-54,9.869815825895061e-54
NFYC,256.3968120320577,2.725190297398851e-54,1.0458783893769423e-53
IPMK,256.2531134721153,2.9265705273868776e-54,1.12288726528341e-53
ENDOD1,256.14962092286606,3.0807612408654924e-54,1.1817566003389047e-53
RRM1,255.98967340393568,3.335193496768787e-54,1.2790393017825439e-53
PTBP2,255.53252790917693,4.184260227247025e-54,1.6042587855242785e-53
COMMD2,255.47047822026303,4.315071078536417e-54,1.6540041927516192e-53
BCOR,255.38248470445703,4.5076174608960375e-54,1.7273830087392333e-53
GMEB2,255.2401890585877,4.8373330592334834e-54,1.853277897286914e-53
SEC16A,255.13954572578442,5.0849942322848536e-54,1.9476818262954576e-53
CKAP5,255.1278652312837,5.1145464082257376e-54,1.9585185470119591e-53
WDR45B,255.06530066431327,5.275785877437144e-54,2.0197646647750623e-53
GPATCH2,255.04889906256105,5.318890055279535e-54,2.0357652311529034e-53
SPATA20,254.88642815913812,5.765361368866059e-54,2.2061056658075467e-53
KLHDC2,254.72340862718366,6.251008444463696e-54,2.391349121212527e-53
PNKP,254.6045267219093,6.630767593915497e-54,2.536003537087435e-53
NDUFA11,254.42875810853099,7.234922633926769e-54,2.766388150262161e-53
UAP1L1,254.33143610327545,7.592804852097977e-54,2.902516278228848e-53
SAMD8,254.24018308409615,7.944433691723684e-54,3.036187576333041e-53
PHF21A,254.15489894729612,8.287768083972388e-54,3.166623996105154e-53
ZNF322,254.12192261435376,8.424466284892651e-54,3.218063325091549e-53
MYCBP,253.85288545735304,9.627347297975258e-54,3.6766486966745596e-53
RNASEH2C,253.82367704472256,9.76786351834655e-54,3.729395238696803e-53
CEBPB,253.61435588616453,1.0836713684394533e-53,4.1364691296656473e-53
WWP2,253.5150613711644,1.138388219067025e-53,4.34426157138808e-53
ATF7,253.42550147038546,1.190106502104663e-53,4.540511849870232e-53
SCAP,253.39054219506284,1.2109262494298775e-53,4.618810206056503e-53
AATF,253.3326045583883,1.2462356102510328e-53,4.752324020743882e-53
CD53,253.29629199386378,1.2688887928715234e-53,4.8375218398169625e-53
NBPF15,253.17861710878685,1.3451667094676713e-53,5.127067132163247e-53
PNO1,253.14414074313405,1.3683710527795116e-53,5.214231558226243e-53
DCK,253.09564625693466,1.4016893361355015e-53,5.339883388605401e-53
WASL,252.94735548986296,1.508690533110145e-53,5.746107721279624e-53
BLCAP,252.92261703283782,1.5273195458985023e-53,5.815634822455062e-53
TOR1A,252.84788694310913,1.5850027176709812e-53,6.033799522926235e-53
SAMD9,252.7360032054123,1.675461873694107e-53,6.376598714889175e-53
SAT2,252.65920139563784,1.740527514413022e-53,6.622609218448177e-53
CYB5B,252.4438121649814,1.9367991734899772e-53,7.367608698372565e-53
RAP2B,252.34161550475184,2.0375198370757013e-53,7.748855407782762e-53
ABHD13,252.1557632613216,2.234301022884395e-53,8.495152360670992e-53
PCED1B,252.1275919738904,2.2657441152321513e-53,8.612597496213756e-53
IBTK,251.9268934738093,2.5029309266409725e-53,9.51187169799247e-53
CEP104,251.781221117355,2.6904938150133505e-53,1.0222166994626725e-52
RYBP,251.73525611871938,2.7525454822793625e-53,1.0455368827998352e-52
EMC4,251.72563616680046,2.7657121908833693e-53,1.0502815689219283e-52
PHPT1,251.6558255723723,2.86316682197266e-53,1.0870245318976543e-52
PHYH,251.6242707262494,2.9083366148645765e-53,1.103904036896962e-52
NUP205,251.56828440423766,2.9902401420679116e-53,1.1347147544234762e-52
TRAPPC8,251.50104310736785,3.091662995190684e-53,1.1729156804838839e-52
NME7,251.49186278634755,3.105774367477635e-53,1.1779818026634494e-52
BLMH,251.38139077422994,3.280720910575809e-53,1.24403336577371e-52
TSPYL4,251.29244079086945,3.4287201805387574e-53,1.299836933597563e-52
RBM27,251.20860114644242,3.5743231672257513e-53,1.3547050775440945e-52
TRAK2,251.1200071449067,3.7349068872109246e-53,1.4152229435892821e-52
SOAT1,251.09890697909353,3.7742044077881263e-53,1.4297650079893274e-52
GIMAP6,251.06094226050666,3.8459550363904252e-53,1.4565910584838476e-52
TRAPPC6A,251.00533638270682,3.953515320510607e-53,1.4969630464680568e-52
IREB2,250.9642668549807,4.0348840355137862e-53,1.5274005868062537e-52
HMGB3,250.72944418423978,4.533345473054126e-53,1.7156748312943646e-52
ATG3,250.6734904063574,4.660933026805594e-53,1.763531899920822e-52
TMEM222,250.56058128078536,4.929429461830059e-53,1.864667636084475e-52
ENG,250.55532911562315,4.942288782681656e-53,1.869077200300455e-52
NMRAL1,250.34245834390953,5.49270420140117e-53,2.0767284099996106e-52
KLHL21,250.30947298608058,5.583314835444252e-53,2.1104740030793043e-52
LARS,250.25162143516172,5.745857254407752e-53,2.171386551635326e-52
S1PR3,250.200890143502,5.892283593568824e-53,2.2261806325447023e-52
B4GALT4,250.18852254104087,5.928542453131295e-53,2.2393355082320756e-52
BAG5,250.04982982380395,6.350760957696063e-53,2.398233680089888e-52
SLC2A1,249.97062775547707,6.60522758979012e-53,2.4937220334741865e-52
ERAL1,249.91362464478956,6.794657863624435e-53,2.5646163099239886e-52
CCNG1,249.8349510731687,7.065057313482137e-53,2.6660302439977375e-52
MIF4GD,249.77058987814573,7.2942482330701005e-53,2.7518485144271013e-52
TMX3,249.76227178712793,7.324406523206851e-53,2.7625557548834768e-52
RRM2B,249.7414987196466,7.400267517642379e-53,2.790491367858018e-52
KARS,249.580729594873,8.01457597831599e-53,3.02140186069056e-52
C5orf51,249.5653435903181,8.075975964057966e-53,3.043810868199011e-52
TGFBR3L,249.48448244053017,8.406479818717547e-53,3.167608864314147e-52
MTSS1,249.39211616022735,8.80058858521234e-53,3.31530774737815e-52
THEMIS2,249.33793113139723,9.040328888600289e-53,3.404796347651858e-52
QTRT1,249.26501845735913,9.373267473825606e-53,3.529333722827965e-52
AK3,249.20298909881157,9.666144595720475e-53,3.638730024931386e-52
IDH3G,249.1731899140923,9.810080622347357e-53,3.6920194489381345e-52
IGKV2D-28,249.03110366188145,1.0526414529181596e-52,3.9606526303288064e-52
SGPP1,248.89433143526225,1.1265318993289481e-52,4.237646126026411e-52
RPS27L,248.8789062997456,1.1351841482808828e-52,4.269160124170993e-52
FBXL12,248.77984051110903,1.1923579585594087e-52,4.483092909727479e-52
HADHB,248.76847347485497,1.199099687405232e-52,4.507350783387123e-52
ZMYM4,248.75114516707688,1.2094504288396087e-52,4.545159733422624e-52
MTCH2,248.6928176682632,1.2449522510902627e-52,4.67744626575648e-52
TRAV3,248.62152596743073,1.2897631642366891e-52,4.8446358817076114e-52
GK,248.582861795537,1.3147366886350832e-52,4.937249105847739e-52
TRERF1,248.5469053610239,1.3383949861951533e-52,5.024879703061108e-52
STK19,248.40279742144108,1.4375636275945759e-52,5.3958961173860145e-52
RPL7L1,248.34436030156988,1.4798413936967013e-52,5.553245027227278e-52
IGF2BP3,248.32362459307063,1.4951401341826292e-52,5.609301077735844e-52
SLFN11,248.32312139039163,1.4955133544710045e-52,5.609347677191968e-52
TBC1D17,248.18617034816782,1.6006308025837389e-52,6.0021724765483326e-52
ZNF626,248.14877655418218,1.6305954014962328e-52,6.113061660733526e-52
TAF2,248.1145799936471,1.6584887417126783e-52,6.216134153183947e-52
MAPKAP1,248.03823218487946,1.7224977154400857e-52,6.454488306085084e-52
PBRM1,247.93589397528032,1.812188314184728e-52,6.78893776400722e-52
THOC2,247.92768281477808,1.819583911718829e-52,6.815001463621448e-52
CYSLTR2,247.91405923223752,1.831920984706014e-52,6.85955576811763e-52
PYGO2,247.86814999747318,1.8741140388160807e-52,7.0158562392183e-52
TMEM173,247.83961408624484,1.9008283794445097e-52,7.114149931445303e-52
RUVBL2,247.83624064960316,1.9040115378743646e-52,7.124348346409807e-52
MED8,247.6899790843384,2.047272004887962e-52,7.658550976899217e-52
HMG20A,247.67585351960346,2.0616659838390856e-52,7.710541508478773e-52
MRPS17,247.6508838209633,2.0873581468504186e-52,7.804751589486162e-52
GADD45GIP1,247.62569054470893,2.1136048318019203e-52,7.90098925703882e-52
NOL11,247.49539360298843,2.2547098750077557e-52,8.426406088738658e-52
RGS9,247.49491620203733,2.255243824225996e-52,8.426406088738658e-52
COA3,247.46301192537726,2.2912152366753928e-52,8.558751389858802e-52
PRPF3,247.44913092667915,2.3070443477539676e-52,8.615810346992779e-52
BRD4,247.4483563685895,2.3079308243997916e-52,8.617051039131498e-52
RAB33A,247.3241518608974,2.4545798086453055e-52,9.162389504203736e-52
SNX2,247.30687021909893,2.4757096786556024e-52,9.239044256855173e-52
USP7,247.27320574947566,2.5173941201920913e-52,9.39235094471477e-52
DARS,247.2202241447486,2.5844236472483773e-52,9.640123427008281e-52
NBPF11,247.15128376675312,2.674322424617261e-52,9.973060862442924e-52
MARCH6,247.09260085610057,2.753304826938153e-52,1.0265139123359104e-51
MIIP,247.0353824327084,2.832561492399276e-52,1.0558099621752947e-51
EEF2K,247.00607300449104,2.8740392331602532e-52,1.0710136135652555e-51
SMPD2,247.00463449605854,2.876090526308179e-52,1.0715211936859156e-51
G2E3,246.89507107178122,3.0367064562739308e-52,1.1310894891157356e-51
DEK,246.70404862683588,3.338484533541625e-52,1.2431956656999196e-51
MED19,246.67348832225005,3.389472274705686e-52,1.2618803988230198e-51
ZNF92,246.496340096769,3.700750822979865e-52,1.3774377075620772e-51
TRMT112,246.38953006296043,3.902084210420622e-52,1.452027362838904e-51
MCM3,246.37195123802056,3.936253812847854e-52,1.4643919126189418e-51
ZNF76,246.363781309353,3.9522361472090955e-52,1.4699860138913828e-51
TRAPPC6B,246.3173532728969,4.044300463894537e-52,1.503626412004326e-51
CERS6,246.31719560027804,4.044616745997357e-52,1.503626412004326e-51
OCIAD1,246.2384135940065,4.205783019539615e-52,1.563167788782749e-51
SLC39A1,246.23092094570032,4.2214413761331356e-52,1.5686125495875206e-51
FBP1,246.22145269665427,4.241311803213057e-52,1.5756194648638804e-51
NEDD1,246.13012644153605,4.4378398878437204e-52,1.648234513528579e-51
POMP,246.03690083102737,4.647850099011297e-52,1.725821005238324e-51
P4HA2,245.90112791289874,4.9716097825928714e-52,1.8455973564940633e-51
SLK,245.83788205192434,5.130029759170715e-52,1.9039525582675366e-51
CBX7,245.83396927650617,5.139994760546468e-52,1.9071956692652968e-51
POLR2M,245.7638260655979,5.32195437974563e-52,1.9742406285350826e-51
IGHV3-73,245.73920852817216,5.387330565613831e-52,1.9980159423568282e-51
TMED9,245.65202227548994,5.625394855990924e-52,2.0858100125468852e-51
PDCL,245.57691272421295,5.8389009476795516e-52,2.1644585844915113e-51
LYRM2,245.29860551986025,6.703108881172985e-52,2.4842248814206532e-51
SFSWAP,245.25586499580496,6.846714131556004e-52,2.5368413871139465e-51
GLE1,245.24749038834113,6.875210637832394e-52,2.54679294225352e-51
MED13L,245.24153361655897,6.895552058720421e-52,2.553719577344602e-51
PIBF1,245.21407114241504,6.990113055341961e-52,2.5881230690974392e-51
WDR7,245.19681073256282,7.050207949569673e-52,2.6097519759990405e-51
ASPSCR1,245.1600044111252,7.180086049568346e-52,2.6571958536691045e-51
